n,p,quick_total,quick_count,quick_mean,quick_min,quick_max,wang_total,wang_count,wang_mean,wang_min,wang_max,zykov_total,zykov_count,zykov_mean,zykov_min,zykov_max
13,70,0.00870861,1,0.00870861,0.00870861,0.00870861,0.00598187,1,0.00598187,0.00598187,0.00598187,0.00312861,1,0.00312861,0.00312861,0.00312861
13,70,0.00258609,1,0.00258609,0.00258609,0.00258609,0.00162239,1,0.00162239,0.00162239,0.00162239,0.000774058,1,0.000774058,0.000774058,0.000774058
13,70,0.00948907,1,0.00948907,0.00948907,0.00948907,0.00831279,1,0.00831279,0.00831279,0.00831279,0.00618538,1,0.00618538,0.00618538,0.00618538
13,70,0.0237221,1,0.0237221,0.0237221,0.0237221,0.0228652,1,0.0228652,0.0228652,0.0228652,0.0178764,1,0.0178764,0.0178764,0.0178764
13,70,0.00522612,1,0.00522612,0.00522612,0.00522612,0.00305387,1,0.00305387,0.00305387,0.00305387,0.00180949,1,0.00180949,0.00180949,0.00180949
13,70,0.00363284,1,0.00363284,0.00363284,0.00363284,0.00219405,1,0.00219405,0.00219405,0.00219405,0.000569012,1,0.000569012,0.000569012,0.000569012
13,70,0.00525346,1,0.00525346,0.00525346,0.00525346,0.00335261,1,0.00335261,0.00335261,0.00335261,0.00173714,1,0.00173714,0.00173714,0.00173714
13,70,0.00419608,1,0.00419608,0.00419608,0.00419608,0.00324239,1,0.00324239,0.00324239,0.00324239,0.00238993,1,0.00238993,0.00238993,0.00238993
13,70,0.0110658,1,0.0110658,0.0110658,0.0110658,0.00640885,1,0.00640885,0.00640885,0.00640885,0.00186119,1,0.00186119,0.00186119,0.00186119
13,70,0.00554741,1,0.00554741,0.00554741,0.00554741,0.00458955,1,0.00458955,0.00458955,0.00458955,0.0036761,1,0.0036761,0.0036761,0.0036761
13,70,0.0069749,1,0.0069749,0.0069749,0.0069749,0.00599859,1,0.00599859,0.00599859,0.00599859,0.005147,1,0.005147,0.005147,0.005147
13,70,0.0394477,1,0.0394477,0.0394477,0.0394477,0.0372133,1,0.0372133,0.0372133,0.0372133,0.0328989,1,0.0328989,0.0328989,0.0328989
13,70,0.00554203,1,0.00554203,0.00554203,0.00554203,0.00354078,1,0.00354078,0.00354078,0.00354078,0.00083208,1,0.00083208,0.00083208,0.00083208
13,70,0.00605675,1,0.00605675,0.00605675,0.00605675,0.00472767,1,0.00472767,0.00472767,0.00472767,0.00309778,1,0.00309778,0.00309778,0.00309778
13,70,0.0220927,1,0.0220927,0.0220927,0.0220927,0.0210977,1,0.0210977,0.0210977,0.0210977,0.0165919,1,0.0165919,0.0165919,0.0165919
13,70,0.00769007,1,0.00769007,0.00769007,0.00769007,0.00659248,1,0.00659248,0.00659248,0.00659248,0.00336681,1,0.00336681,0.00336681,0.00336681
13,70,0.00785407,1,0.00785407,0.00785407,0.00785407,0.00675261,1,0.00675261,0.00675261,0.00675261,0.00344236,1,0.00344236,0.00344236,0.00344236
13,70,0.0126319,1,0.0126319,0.0126319,0.0126319,0.011443,1,0.011443,0.011443,0.011443,0.00859501,1,0.00859501,0.00859501,0.00859501
13,70,0.0111241,1,0.0111241,0.0111241,0.0111241,0.00868735,1,0.00868735,0.00868735,0.00868735,0.00515102,1,0.00515102,0.00515102,0.00515102
13,70,0.00751313,1,0.00751313,0.00751313,0.00751313,0.00523766,1,0.00523766,0.00523766,0.00523766,0.00287586,1,0.00287586,0.00287586,0.00287586
13,70,0.00758114,1,0.00758114,0.00758114,0.00758114,0.0062074,1,0.0062074,0.0062074,0.0062074,0.0043079,1,0.0043079,0.0043079,0.0043079
13,70,0.00608987,1,0.00608987,0.00608987,0.00608987,0.00509446,1,0.00509446,0.00509446,0.00509446,0.00384305,1,0.00384305,0.00384305,0.00384305
13,70,0.00965781,1,0.00965781,0.00965781,0.00965781,0.00892507,1,0.00892507,0.00892507,0.00892507,0.00647612,1,0.00647612,0.00647612,0.00647612
13,70,0.0117154,1,0.0117154,0.0117154,0.0117154,0.0101069,1,0.0101069,0.0101069,0.0101069,0.00595926,1,0.00595926,0.00595926,0.00595926
13,70,0.00681507,1,0.00681507,0.00681507,0.00681507,0.00557971,1,0.00557971,0.00557971,0.00557971,0.00389251,1,0.00389251,0.00389251,0.00389251
13,70,0.00700008,1,0.00700008,0.00700008,0.00700008,0.00538036,1,0.00538036,0.00538036,0.00538036,0.00300932,1,0.00300932,0.00300932,0.00300932
13,70,0.00597213,1,0.00597213,0.00597213,0.00597213,0.00450602,1,0.00450602,0.00450602,0.00450602,0.00211931,1,0.00211931,0.00211931,0.00211931
13,70,0.0341248,1,0.0341248,0.0341248,0.0341248,0.0234907,1,0.0234907,0.0234907,0.0234907,0.0159813,1,0.0159813,0.0159813,0.0159813
13,70,0.0102989,1,0.0102989,0.0102989,0.0102989,0.0090843,1,0.0090843,0.0090843,0.0090843,0.00515266,1,0.00515266,0.00515266,0.00515266
13,70,0.00860679,1,0.00860679,0.00860679,0.00860679,0.0071627,1,0.0071627,0.0071627,0.0071627,0.00536866,1,0.00536866,0.00536866,0.00536866
13,70,0.00732813,1,0.00732813,0.00732813,0.00732813,0.00582424,1,0.00582424,0.00582424,0.00582424,0.00289755,1,0.00289755,0.00289755,0.00289755
13,70,0.00803601,1,0.00803601,0.00803601,0.00803601,0.00702088,1,0.00702088,0.00702088,0.00702088,0.00536766,1,0.00536766,0.00536766,0.00536766
13,70,0.0114674,1,0.0114674,0.0114674,0.0114674,0.0104393,1,0.0104393,0.0104393,0.0104393,0.00911283,1,0.00911283,0.00911283,0.00911283
13,70,0.0103244,1,0.0103244,0.0103244,0.0103244,0.00941987,1,0.00941987,0.00941987,0.00941987,0.00753417,1,0.00753417,0.00753417,0.00753417
13,70,0.0057388,1,0.0057388,0.0057388,0.0057388,0.00434852,1,0.00434852,0.00434852,0.00434852,0.00251931,1,0.00251931,0.00251931,0.00251931
13,70,0.014507,1,0.014507,0.014507,0.014507,0.0135969,1,0.0135969,0.0135969,0.0135969,0.00980149,1,0.00980149,0.00980149,0.00980149
13,70,0.0117632,1,0.0117632,0.0117632,0.0117632,0.010243,1,0.010243,0.010243,0.010243,0.00825768,1,0.00825768,0.00825768,0.00825768
13,70,0.00548874,1,0.00548874,0.00548874,0.00548874,0.00293837,1,0.00293837,0.00293837,0.00293837,0.00127954,1,0.00127954,0.00127954,0.00127954
13,70,0.00816896,1,0.00816896,0.00816896,0.00816896,0.00582923,1,0.00582923,0.00582923,0.00582923,0.00123757,1,0.00123757,0.00123757,0.00123757
13,70,0.011219,1,0.011219,0.011219,0.011219,0.00831127,1,0.00831127,0.00831127,0.00831127,0.00308581,1,0.00308581,0.00308581,0.00308581
13,70,0.00653141,1,0.00653141,0.00653141,0.00653141,0.00436365,1,0.00436365,0.00436365,0.00436365,0.00220195,1,0.00220195,0.00220195,0.00220195
13,70,0.0130728,1,0.0130728,0.0130728,0.0130728,0.0119597,1,0.0119597,0.0119597,0.0119597,0.00851834,1,0.00851834,0.00851834,0.00851834
13,70,0.0057036,1,0.0057036,0.0057036,0.0057036,0.00429376,1,0.00429376,0.00429376,0.00429376,0.00264811,1,0.00264811,0.00264811,0.00264811
13,70,0.0288808,1,0.0288808,0.0288808,0.0288808,0.0243304,1,0.0243304,0.0243304,0.0243304,0.0189508,1,0.0189508,0.0189508,0.0189508
13,70,0.00377478,1,0.00377478,0.00377478,0.00377478,0.00245822,1,0.00245822,0.00245822,0.00245822,0.000907917,1,0.000907917,0.000907917,0.000907917
13,70,0.0127275,1,0.0127275,0.0127275,0.0127275,0.00969132,1,0.00969132,0.00969132,0.00969132,0.00742734,1,0.00742734,0.00742734,0.00742734
13,70,0.0102745,1,0.0102745,0.0102745,0.0102745,0.00935377,1,0.00935377,0.00935377,0.00935377,0.00617062,1,0.00617062,0.00617062,0.00617062
13,70,0.00831848,1,0.00831848,0.00831848,0.00831848,0.00695909,1,0.00695909,0.00695909,0.00695909,0.00471559,1,0.00471559,0.00471559,0.00471559
13,70,0.00645844,1,0.00645844,0.00645844,0.00645844,0.00521792,1,0.00521792,0.00521792,0.00521792,0.00399481,1,0.00399481,0.00399481,0.00399481
13,70,0.00967048,1,0.00967048,0.00967048,0.00967048,0.00786322,1,0.00786322,0.00786322,0.00786322,0.0026678,1,0.0026678,0.0026678,0.0026678
13,70,0.00750715,1,0.00750715,0.00750715,0.00750715,0.00638621,1,0.00638621,0.00638621,0.00638621,0.00300552,1,0.00300552,0.00300552,0.00300552
13,70,0.0130584,1,0.0130584,0.0130584,0.0130584,0.0122466,1,0.0122466,0.0122466,0.0122466,0.0103064,1,0.0103064,0.0103064,0.0103064
