n,p,quick_total,quick_count,quick_mean,quick_min,quick_max,wang_total,wang_count,wang_mean,wang_min,wang_max,zykov_total,zykov_count,zykov_mean,zykov_min,zykov_max
13,50,0.00502945,1,0.00502945,0.00502945,0.00502945,0.00338451,1,0.00338451,0.00338451,0.00338451,0.00107579,1,0.00107579,0.00107579,0.00107579
13,50,0.00828812,1,0.00828812,0.00828812,0.00828812,0.00654419,1,0.00654419,0.00654419,0.00654419,0.00291901,1,0.00291901,0.00291901,0.00291901
13,50,0.00720668,1,0.00720668,0.00720668,0.00720668,0.00607495,1,0.00607495,0.00607495,0.00607495,0.00256721,1,0.00256721,0.00256721,0.00256721
13,50,0.0101489,1,0.0101489,0.0101489,0.0101489,0.00714078,1,0.00714078,0.00714078,0.00714078,0.00347807,1,0.00347807,0.00347807,0.00347807
13,50,0.0247107,1,0.0247107,0.0247107,0.0247107,0.0170096,1,0.0170096,0.0170096,0.0170096,0.0119838,1,0.0119838,0.0119838,0.0119838
13,50,0.0121099,1,0.0121099,0.0121099,0.0121099,0.00840636,1,0.00840636,0.00840636,0.00840636,0.00299564,1,0.00299564,0.00299564,0.00299564
13,50,0.00274493,1,0.00274493,0.00274493,0.00274493,0.00169199,1,0.00169199,0.00169199,0.00169199,0.000375514,1,0.000375514,0.000375514,0.000375514
13,50,0.010055,1,0.010055,0.010055,0.010055,0.00608378,1,0.00608378,0.00608378,0.00608378,0.00295844,1,0.00295844,0.00295844,0.00295844
13,50,0.0457474,1,0.0457474,0.0457474,0.0457474,0.0450855,1,0.0450855,0.0450855,0.0450855,0.042578,1,0.042578,0.042578,0.042578
13,50,0.0111515,1,0.0111515,0.0111515,0.0111515,0.00864352,1,0.00864352,0.00864352,0.00864352,0.0043676,1,0.0043676,0.0043676,0.0043676
13,50,0.0118228,1,0.0118228,0.0118228,0.0118228,0.00901565,1,0.00901565,0.00901565,0.00901565,0.00393811,1,0.00393811,0.00393811,0.00393811
