n,p,quick_total,quick_count,quick_mean,quick_min,quick_max,wang_total,wang_count,wang_mean,wang_min,wang_max,zykov_total,zykov_count,zykov_mean,zykov_min,zykov_max
13,40,0.0383531,1,0.0383531,0.0383531,0.0383531,0.0374725,1,0.0374725,0.0374725,0.0374725,0.0338819,1,0.0338819,0.0338819,0.0338819
13,40,0.0116914,1,0.0116914,0.0116914,0.0116914,0.00980476,1,0.00980476,0.00980476,0.00980476,0.0058634,1,0.0058634,0.0058634,0.0058634
13,40,0.046574,1,0.046574,0.046574,0.046574,0.0459107,1,0.0459107,0.0459107,0.0459107,0.0446242,1,0.0446242,0.0446242,0.0446242
13,40,0.13023,1,0.13023,0.13023,0.13023,0.129586,1,0.129586,0.129586,0.129586,0.128121,1,0.128121,0.128121,0.128121
13,40,0.0295527,1,0.0295527,0.0295527,0.0295527,0.0278398,1,0.0278398,0.0278398,0.0278398,0.0210301,1,0.0210301,0.0210301,0.0210301
13,40,0.0800033,1,0.0800033,0.0800033,0.0800033,0.0787198,1,0.0787198,0.0787198,0.0787198,0.0745419,1,0.0745419,0.0745419,0.0745419
13,40,0.0141392,1,0.0141392,0.0141392,0.0141392,0.0131139,1,0.0131139,0.0131139,0.0131139,0.00978918,1,0.00978918,0.00978918,0.00978918
13,40,0.281014,1,0.281014,0.281014,0.281014,0.277779,1,0.277779,0.277779,0.277779,0.27281,1,0.27281,0.27281,0.27281
13,40,0.0726391,1,0.0726391,0.0726391,0.0726391,0.0720073,1,0.0720073,0.0720073,0.0720073,0.0707038,1,0.0707038,0.0707038,0.0707038
13,40,0.0176251,1,0.0176251,0.0176251,0.0176251,0.016434,1,0.016434,0.016434,0.016434,0.0137506,1,0.0137506,0.0137506,0.0137506
13,40,0.0107223,1,0.0107223,0.0107223,0.0107223,0.00835302,1,0.00835302,0.00835302,0.00835302,0.00172193,1,0.00172193,0.00172193,0.00172193
13,40,0.00912453,1,0.00912453,0.00912453,0.00912453,0.0069604,1,0.0069604,0.0069604,0.0069604,0.00420614,1,0.00420614,0.00420614,0.00420614
13,40,0.0152819,1,0.0152819,0.0152819,0.0152819,0.0144648,1,0.0144648,0.0144648,0.0144648,0.0125513,1,0.0125513,0.0125513,0.0125513
13,40,0.00896028,1,0.00896028,0.00896028,0.00896028,0.00794497,1,0.00794497,0.00794497,0.00794497,0.00600736,1,0.00600736,0.00600736,0.00600736
13,40,0.0249085,1,0.0249085,0.0249085,0.0249085,0.0240901,1,0.0240901,0.0240901,0.0240901,0.0215684,1,0.0215684,0.0215684,0.0215684
13,40,0.0469174,1,0.0469174,0.0469174,0.0469174,0.0460213,1,0.0460213,0.0460213,0.0460213,0.0412963,1,0.0412963,0.0412963,0.0412963
13,40,0.0169065,1,0.0169065,0.0169065,0.0169065,0.0135191,1,0.0135191,0.0135191,0.0135191,0.00741622,1,0.00741622,0.00741622,0.00741622
13,40,0.107078,1,0.107078,0.107078,0.107078,0.105858,1,0.105858,0.105858,0.105858,0.0967733,1,0.0967733,0.0967733,0.0967733
13,40,0.00542187,1,0.00542187,0.00542187,0.00542187,0.00362413,1,0.00362413,0.00362413,0.00362413,0.00139186,1,0.00139186,0.00139186,0.00139186
13,40,0.0272369,1,0.0272369,0.0272369,0.0272369,0.0263122,1,0.0263122,0.0263122,0.0263122,0.0238709,1,0.0238709,0.0238709,0.0238709
13,40,0.0404931,1,0.0404931,0.0404931,0.0404931,0.039162,1,0.039162,0.039162,0.039162,0.0352349,1,0.0352349,0.0352349,0.0352349
13,40,0.00467305,1,0.00467305,0.00467305,0.00467305,0.00339571,1,0.00339571,0.00339571,0.00339571,0.000577551,1,0.000577551,0.000577551,0.000577551
13,40,0.00951972,1,0.00951972,0.00951972,0.00951972,0.00803332,1,0.00803332,0.00803332,0.00803332,0.00675592,1,0.00675592,0.00675592,0.00675592
13,40,0.00589237,1,0.00589237,0.00589237,0.00589237,0.00385785,1,0.00385785,0.00385785,0.00385785,0.000958348,1,0.000958348,0.000958348,0.000958348
13,40,0.00661358,1,0.00661358,0.00661358,0.00661358,0.00484105,1,0.00484105,0.00484105,0.00484105,0.00122004,1,0.00122004,0.00122004,0.00122004
13,40,0.0118659,1,0.0118659,0.0118659,0.0118659,0.00907148,1,0.00907148,0.00907148,0.00907148,0.00476221,1,0.00476221,0.00476221,0.00476221
13,40,0.0698275,1,0.0698275,0.0698275,0.0698275,0.0691748,1,0.0691748,0.0691748,0.0691748,0.0666037,1,0.0666037,0.0666037,0.0666037
13,40,0.0443426,1,0.0443426,0.0443426,0.0443426,0.0434829,1,0.0434829,0.0434829,0.0434829,0.0399713,1,0.0399713,0.0399713,0.0399713
13,40,0.012022,1,0.012022,0.012022,0.012022,0.0114739,1,0.0114739,0.0114739,0.0114739,0.0107816,1,0.0107816,0.0107816,0.0107816
13,40,0.0683701,1,0.0683701,0.0683701,0.0683701,0.0674674,1,0.0674674,0.0674674,0.0674674,0.0652735,1,0.0652735,0.0652735,0.0652735
13,40,0.00673793,1,0.00673793,0.00673793,0.00673793,0.00454114,1,0.00454114,0.00454114,0.00454114,0.00187774,1,0.00187774,0.00187774,0.00187774
