n,p,quick_total,quick_count,quick_mean,quick_min,quick_max,wang_total,wang_count,wang_mean,wang_min,wang_max,zykov_total,zykov_count,zykov_mean,zykov_min,zykov_max
12,90,0.0048236,1,0.0048236,0.0048236,0.0048236,0.00395847,1,0.00395847,0.00395847,0.00395847,0.00313136,1,0.00313136,0.00313136,0.00313136
12,90,0.00251911,1,0.00251911,0.00251911,0.00251911,0.00139475,1,0.00139475,0.00139475,0.00139475,0.000711044,1,0.000711044,0.000711044,0.000711044
12,90,0.00410829,1,0.00410829,0.00410829,0.00410829,0.00331064,1,0.00331064,0.00331064,0.00331064,0.00191601,1,0.00191601,0.00191601,0.00191601
12,90,0.00232615,1,0.00232615,0.00232615,0.00232615,0.00126911,1,0.00126911,0.00126911,0.00126911,0.00072705,1,0.00072705,0.00072705,0.00072705
12,90,0.00585439,1,0.00585439,0.00585439,0.00585439,0.00364465,1,0.00364465,0.00364465,0.00364465,0.0019582,1,0.0019582,0.0019582,0.0019582
12,90,0.00281591,1,0.00281591,0.00281591,0.00281591,0.00213548,1,0.00213548,0.00213548,0.00213548,0.00147107,1,0.00147107,0.00147107,0.00147107
12,90,0.00353339,1,0.00353339,0.00353339,0.00353339,0.0026808,1,0.0026808,0.0026808,0.0026808,0.00203891,1,0.00203891,0.00203891,0.00203891
12,90,0.00366997,1,0.00366997,0.00366997,0.00366997,0.00282782,1,0.00282782,0.00282782,0.00282782,0.00192483,1,0.00192483,0.00192483,0.00192483
12,90,0.00290549,1,0.00290549,0.00290549,0.00290549,0.00219098,1,0.00219098,0.00219098,0.00219098,0.00161909,1,0.00161909,0.00161909,0.00161909
12,90,0.00311775,1,0.00311775,0.00311775,0.00311775,0.00227649,1,0.00227649,0.00227649,0.00227649,0.00181589,1,0.00181589,0.00181589,0.00181589
12,90,0.00285104,1,0.00285104,0.00285104,0.00285104,0.00180295,1,0.00180295,0.00180295,0.00180295,0.001284,1,0.001284,0.001284,0.001284
12,90,0.00337962,1,0.00337962,0.00337962,0.00337962,0.00205957,1,0.00205957,0.00205957,0.00205957,0.00105073,1,0.00105073,0.00105073,0.00105073
12,90,0.00401486,1,0.00401486,0.00401486,0.00401486,0.0031312,1,0.0031312,0.0031312,0.0031312,0.00187811,1,0.00187811,0.00187811,0.00187811
12,90,0.00285488,1,0.00285488,0.00285488,0.00285488,0.00190095,1,0.00190095,0.00190095,0.00190095,0.00141024,1,0.00141024,0.00141024,0.00141024
12,90,0.0033803,1,0.0033803,0.0033803,0.0033803,0.00252768,1,0.00252768,0.00252768,0.00252768,0.00161012,1,0.00161012,0.00161012,0.00161012
12,90,0.00498109,1,0.00498109,0.00498109,0.00498109,0.0041583,1,0.0041583,0.0041583,0.0041583,0.00260752,1,0.00260752,0.00260752,0.00260752
12,90,0.00620956,1,0.00620956,0.00620956,0.00620956,0.00533969,1,0.00533969,0.00533969,0.00533969,0.00430575,1,0.00430575,0.00430575,0.00430575
12,90,0.00355451,1,0.00355451,0.00355451,0.00355451,0.00252573,1,0.00252573,0.00252573,0.00252573,0.00160024,1,0.00160024,0.00160024,0.00160024
12,90,0.00300324,1,0.00300324,0.00300324,0.00300324,0.00182362,1,0.00182362,0.00182362,0.00182362,0.000884868,1,0.000884868,0.000884868,0.000884868
12,90,0.0030524,1,0.0030524,0.0030524,0.0030524,0.00197768,1,0.00197768,0.00197768,0.00197768,0.00146123,1,0.00146123,0.00146123,0.00146123
12,90,0.00274187,1,0.00274187,0.00274187,0.00274187,0.00204575,1,0.00204575,0.00204575,0.00204575,0.00149957,1,0.00149957,0.00149957,0.00149957
12,90,0.00394577,1,0.00394577,0.00394577,0.00394577,0.00303436,1,0.00303436,0.00303436,0.00303436,0.00150776,1,0.00150776,0.00150776,0.00150776
12,90,0.00333931,1,0.00333931,0.00333931,0.00333931,0.00232965,1,0.00232965,0.00232965,0.00232965,0.00174543,1,0.00174543,0.00174543,0.00174543
12,90,0.00204442,1,0.00204442,0.00204442,0.00204442,0.00115382,1,0.00115382,0.00115382,0.00115382,0.000528308,1,0.000528308,0.000528308,0.000528308
12,90,0.00456358,1,0.00456358,0.00456358,0.00456358,0.00333709,1,0.00333709,0.00333709,0.00333709,0.00206498,1,0.00206498,0.00206498,0.00206498
12,90,0.00538564,1,0.00538564,0.00538564,0.00538564,0.00423052,1,0.00423052,0.00423052,0.00423052,0.00282361,1,0.00282361,0.00282361,0.00282361
12,90,0.00302536,1,0.00302536,0.00302536,0.00302536,0.00230022,1,0.00230022,0.00230022,0.00230022,0.00148114,1,0.00148114,0.00148114,0.00148114
12,90,0.00208866,1,0.00208866,0.00208866,0.00208866,0.00123296,1,0.00123296,0.00123296,0.00123296,0.000722449,1,0.000722449,0.000722449,0.000722449
12,90,0.00244842,1,0.00244842,0.00244842,0.00244842,0.0014341,1,0.0014341,0.0014341,0.0014341,0.000857935,1,0.000857935,0.000857935,0.000857935
12,90,0.00365531,1,0.00365531,0.00365531,0.00365531,0.00282868,1,0.00282868,0.00282868,0.00282868,0.00171381,1,0.00171381,0.00171381,0.00171381
12,90,0.00258206,1,0.00258206,0.00258206,0.00258206,0.00150939,1,0.00150939,0.00150939,0.00150939,0.00091942,1,0.00091942,0.00091942,0.00091942
12,90,0.00603196,1,0.00603196,0.00603196,0.00603196,0.0040758,1,0.0040758,0.0040758,0.0040758,0.00217591,1,0.00217591,0.00217591,0.00217591
12,90,0.00282614,1,0.00282614,0.00282614,0.00282614,0.00196256,1,0.00196256,0.00196256,0.00196256,0.00148511,1,0.00148511,0.00148511,0.00148511
12,90,0.00302816,1,0.00302816,0.00302816,0.00302816,0.00225393,1,0.00225393,0.00225393,0.00225393,0.00172502,1,0.00172502,0.00172502,0.00172502
12,90,0.00297269,1,0.00297269,0.00297269,0.00297269,0.00210629,1,0.00210629,0.00210629,0.00210629,0.0014863,1,0.0014863,0.0014863,0.0014863
12,90,0.00240226,1,0.00240226,0.00240226,0.00240226,0.00129748,1,0.00129748,0.00129748,0.00129748,0.00081038,1,0.00081038,0.00081038,0.00081038
12,90,0.00335069,1,0.00335069,0.00335069,0.00335069,0.00271926,1,0.00271926,0.00271926,0.00271926,0.00190709,1,0.00190709,0.00190709,0.00190709
12,90,0.00196574,1,0.00196574,0.00196574,0.00196574,0.00118562,1,0.00118562,0.00118562,0.00118562,0.00049692,1,0.00049692,0.00049692,0.00049692
12,90,0.00485228,1,0.00485228,0.00485228,0.00485228,0.00381839,1,0.00381839,0.00381839,0.00381839,0.00211634,1,0.00211634,0.00211634,0.00211634
12,90,0.00249956,1,0.00249956,0.00249956,0.00249956,0.00151909,1,0.00151909,0.00151909,0.00151909,0.00104952,1,0.00104952,0.00104952,0.00104952
12,90,0.00248219,1,0.00248219,0.00248219,0.00248219,0.00133275,1,0.00133275,0.00133275,0.00133275,0.000626398,1,0.000626398,0.000626398,0.000626398
12,90,0.00307206,1,0.00307206,0.00307206,0.00307206,0.00227644,1,0.00227644,0.00227644,0.00227644,0.00152549,1,0.00152549,0.00152549,0.00152549
12,90,0.00228109,1,0.00228109,0.00228109,0.00228109,0.00132998,1,0.00132998,0.00132998,0.00132998,0.000868714,1,0.000868714,0.000868714,0.000868714
