n,p,quick_total,quick_count,quick_mean,quick_min,quick_max,wang_total,wang_count,wang_mean,wang_min,wang_max,zykov_total,zykov_count,zykov_mean,zykov_min,zykov_max
20,60,2.41661,1,2.41661,2.41661,2.41661,2.21388,1,2.21388,2.21388,2.21388,2.03972,1,2.03972,2.03972,2.03972
20,60,2.69023,1,2.69023,2.69023,2.69023,2.63889,1,2.63889,2.63889,2.63889,2.50894,1,2.50894,2.50894,2.50894
20,60,0.336781,1,0.336781,0.336781,0.336781,0.309023,1,0.309023,0.309023,0.309023,0.199463,1,0.199463,0.199463,0.199463
20,60,2.24923,1,2.24923,2.24923,2.24923,2.17348,1,2.17348,2.17348,2.17348,2.08571,1,2.08571,2.08571,2.08571
20,60,1.35584,1,1.35584,1.35584,1.35584,1.33598,1,1.33598,1.33598,1.33598,1.29443,1,1.29443,1.29443,1.29443
20,60,0.510175,1,0.510175,0.510175,0.510175,0.498336,1,0.498336,0.498336,0.498336,0.369372,1,0.369372,0.369372,0.369372
20,60,0.978031,1,0.978031,0.978031,0.978031,0.842444,1,0.842444,0.842444,0.842444,0.772209,1,0.772209,0.772209,0.772209
20,60,2.48128,1,2.48128,2.48128,2.48128,2.41165,1,2.41165,2.41165,2.41165,2.31484,1,2.31484,2.31484,2.31484
20,60,0.133323,1,0.133323,0.133323,0.133323,0.106374,1,0.106374,0.106374,0.106374,0.0803569,1,0.0803569,0.0803569,0.0803569
20,60,0.237787,1,0.237787,0.237787,0.237787,0.216666,1,0.216666,0.216666,0.216666,0.0508071,1,0.0508071,0.0508071,0.0508071
20,60,0.198283,1,0.198283,0.198283,0.198283,0.177091,1,0.177091,0.177091,0.177091,0.0478113,1,0.0478113,0.0478113,0.0478113
20,60,0.8501,1,0.8501,0.8501,0.8501,0.83542,1,0.83542,0.83542,0.83542,0.444675,1,0.444675,0.444675,0.444675
20,60,1.66369,1,1.66369,1.66369,1.66369,1.66092,1,1.66092,1.66092,1.66092,1.58061,1,1.58061,1.58061,1.58061
