n,p,quick_total,quick_count,quick_mean,quick_min,quick_max,wang_total,wang_count,wang_mean,wang_min,wang_max,zykov_total,zykov_count,zykov_mean,zykov_min,zykov_max
14,90,0.00606783,1,0.00606783,0.00606783,0.00606783,0.0042717,1,0.0042717,0.0042717,0.0042717,0.00269445,1,0.00269445,0.00269445,0.00269445
14,90,0.00519818,1,0.00519818,0.00519818,0.00519818,0.00379284,1,0.00379284,0.00379284,0.00379284,0.00271365,1,0.00271365,0.00271365,0.00271365
14,90,0.00503829,1,0.00503829,0.00503829,0.00503829,0.00357417,1,0.00357417,0.00357417,0.00357417,0.00224799,1,0.00224799,0.00224799,0.00224799
14,90,0.00363448,1,0.00363448,0.00363448,0.00363448,0.00213595,1,0.00213595,0.00213595,0.00213595,0.00149266,1,0.00149266,0.00149266,0.00149266
14,90,0.00408281,1,0.00408281,0.00408281,0.00408281,0.00222691,1,0.00222691,0.00222691,0.00222691,0.00119896,1,0.00119896,0.00119896,0.00119896
14,90,0.00458663,1,0.00458663,0.00458663,0.00458663,0.00313238,1,0.00313238,0.00313238,0.00313238,0.00194118,1,0.00194118,0.00194118,0.00194118
14,90,0.0062051,1,0.0062051,0.0062051,0.0062051,0.00481154,1,0.00481154,0.00481154,0.00481154,0.00340992,1,0.00340992,0.00340992,0.00340992
14,90,0.00418129,1,0.00418129,0.00418129,0.00418129,0.00305304,1,0.00305304,0.00305304,0.00305304,0.00236913,1,0.00236913,0.00236913,0.00236913
14,90,0.00744913,1,0.00744913,0.00744913,0.00744913,0.00523349,1,0.00523349,0.00523349,0.00523349,0.00288347,1,0.00288347,0.00288347,0.00288347
14,90,0.0073632,1,0.0073632,0.0073632,0.0073632,0.00623597,1,0.00623597,0.00623597,0.00623597,0.00511871,1,0.00511871,0.00511871,0.00511871
14,90,0.00430603,1,0.00430603,0.00430603,0.00430603,0.00279067,1,0.00279067,0.00279067,0.00279067,0.00142816,1,0.00142816,0.00142816,0.00142816
14,90,0.00619293,1,0.00619293,0.00619293,0.00619293,0.00471212,1,0.00471212,0.00471212,0.00471212,0.00389216,1,0.00389216,0.00389216,0.00389216
14,90,0.00582463,1,0.00582463,0.00582463,0.00582463,0.00458032,1,0.00458032,0.00458032,0.00458032,0.00354809,1,0.00354809,0.00354809,0.00354809
14,90,0.00715323,1,0.00715323,0.00715323,0.00715323,0.00400679,1,0.00400679,0.00400679,0.00400679,0.00204142,1,0.00204142,0.00204142,0.00204142
14,90,0.00549557,1,0.00549557,0.00549557,0.00549557,0.00424216,1,0.00424216,0.00424216,0.00424216,0.00210773,1,0.00210773,0.00210773,0.00210773
14,90,0.00634885,1,0.00634885,0.00634885,0.00634885,0.00520001,1,0.00520001,0.00520001,0.00520001,0.00404621,1,0.00404621,0.00404621,0.00404621
14,90,0.0081155,1,0.0081155,0.0081155,0.0081155,0.00437196,1,0.00437196,0.00437196,0.00437196,0.00287521,1,0.00287521,0.00287521,0.00287521
