n,p,quick_total,quick_count,quick_mean,quick_min,quick_max,wang_total,wang_count,wang_mean,wang_min,wang_max,zykov_total,zykov_count,zykov_mean,zykov_min,zykov_max
12,20,0.0178212,1,0.0178212,0.0178212,0.0178212,0.0173315,1,0.0173315,0.0173315,0.0173315,0.0164362,1,0.0164362,0.0164362,0.0164362
12,20,0.00319578,1,0.00319578,0.00319578,0.00319578,0.0022569,1,0.0022569,0.0022569,0.0022569,0.00066719,1,0.00066719,0.00066719,0.00066719
12,20,0.00306393,1,0.00306393,0.00306393,0.00306393,0.00215674,1,0.00215674,0.00215674,0.00215674,0.000528491,1,0.000528491,0.000528491,0.000528491
12,20,0.004757,1,0.004757,0.004757,0.004757,0.00369165,1,0.00369165,0.00369165,0.00369165,0.00238771,1,0.00238771,0.00238771,0.00238771
12,20,0.00387285,1,0.00387285,0.00387285,0.00387285,0.0032921,1,0.0032921,0.0032921,0.0032921,0.00257469,1,0.00257469,0.00257469,0.00257469
12,20,0.00172184,1,0.00172184,0.00172184,0.00172184,0.00123054,1,0.00123054,0.00123054,0.00123054,0.000667268,1,0.000667268,0.000667268,0.000667268
12,20,0.00211882,1,0.00211882,0.00211882,0.00211882,0.00155479,1,0.00155479,0.00155479,0.00155479,0.000689008,1,0.000689008,0.000689008,0.000689008
12,20,0.028333,1,0.028333,0.028333,0.028333,0.027597,1,0.027597,0.027597,0.027597,0.0268717,1,0.0268717,0.0268717,0.0268717
12,20,0.00485413,1,0.00485413,0.00485413,0.00485413,0.00349073,1,0.00349073,0.00349073,0.00349073,0.00145499,1,0.00145499,0.00145499,0.00145499
12,20,0.00282731,1,0.00282731,0.00282731,0.00282731,0.00199767,1,0.00199767,0.00199767,0.00199767,0.000936274,1,0.000936274,0.000936274,0.000936274
12,20,0.00366716,1,0.00366716,0.00366716,0.00366716,0.00288249,1,0.00288249,0.00288249,0.00288249,0.00167019,1,0.00167019,0.00167019,0.00167019
12,20,0.00434999,1,0.00434999,0.00434999,0.00434999,0.00321079,1,0.00321079,0.00321079,0.00321079,0.00153804,1,0.00153804,0.00153804,0.00153804
12,20,0.00274878,1,0.00274878,0.00274878,0.00274878,0.00212311,1,0.00212311,0.00212311,0.00212311,0.00128411,1,0.00128411,0.00128411,0.00128411
12,20,0.00117685,1,0.00117685,0.00117685,0.00117685,0.000733262,1,0.000733262,0.000733262,0.000733262,0.000188518,1,0.000188518,0.000188518,0.000188518
12,20,0.00819185,1,0.00819185,0.00819185,0.00819185,0.00771858,1,0.00771858,0.00771858,0.00771858,0.00715594,1,0.00715594,0.00715594,0.00715594
12,20,0.00191441,1,0.00191441,0.00191441,0.00191441,0.00141502,1,0.00141502,0.00141502,0.00141502,0.000733372,1,0.000733372,0.000733372,0.000733372
12,20,0.0119803,1,0.0119803,0.0119803,0.0119803,0.0114249,1,0.0114249,0.0114249,0.0114249,0.0107227,1,0.0107227,0.0107227,0.0107227
12,20,0.003183,1,0.003183,0.003183,0.003183,0.00231021,1,0.00231021,0.00231021,0.00231021,0.000737447,1,0.000737447,0.000737447,0.000737447
12,20,0.00166711,1,0.00166711,0.00166711,0.00166711,0.00108975,1,0.00108975,0.00108975,0.00108975,0.000350777,1,0.000350777,0.000350777,0.000350777
12,20,0.00496443,1,0.00496443,0.00496443,0.00496443,0.00425224,1,0.00425224,0.00425224,0.00425224,0.00306067,1,0.00306067,0.00306067,0.00306067
12,20,0.00468236,1,0.00468236,0.00468236,0.00468236,0.00307402,1,0.00307402,0.00307402,0.00307402,0.000361296,1,0.000361296,0.000361296,0.000361296
12,20,0.00145635,1,0.00145635,0.00145635,0.00145635,0.000986856,1,0.000986856,0.000986856,0.000986856,0.000418711,1,0.000418711,0.000418711,0.000418711
12,20,0.00535188,1,0.00535188,0.00535188,0.00535188,0.00411587,1,0.00411587,0.00411587,0.00411587,0.00159993,1,0.00159993,0.00159993,0.00159993
12,20,0.00241301,1,0.00241301,0.00241301,0.00241301,0.00193752,1,0.00193752,0.00193752,0.00193752,0.00129005,1,0.00129005,0.00129005,0.00129005
12,20,0.00338357,1,0.00338357,0.00338357,0.00338357,0.00267734,1,0.00267734,0.00267734,0.00267734,0.00163857,1,0.00163857,0.00163857,0.00163857
12,20,0.0144454,1,0.0144454,0.0144454,0.0144454,0.0114959,1,0.0114959,0.0114959,0.0114959,0.00528914,1,0.00528914,0.00528914,0.00528914
12,20,0.0173123,1,0.0173123,0.0173123,0.0173123,0.0166364,1,0.0166364,0.0166364,0.0166364,0.0149862,1,0.0149862,0.0149862,0.0149862
12,20,0.00221537,1,0.00221537,0.00221537,0.00221537,0.00166379,1,0.00166379,0.00166379,0.00166379,0.000865734,1,0.000865734,0.000865734,0.000865734
12,20,0.134586,1,0.134586,0.134586,0.134586,0.133921,1,0.133921,0.133921,0.133921,0.13272,1,0.13272,0.13272,0.13272
12,20,0.00602447,1,0.00602447,0.00602447,0.00602447,0.00443927,1,0.00443927,0.00443927,0.00443927,0.00219666,1,0.00219666,0.00219666,0.00219666
12,20,0.0032982,1,0.0032982,0.0032982,0.0032982,0.00236519,1,0.00236519,0.00236519,0.00236519,0.00100464,1,0.00100464,0.00100464,0.00100464
12,20,0.002801,1,0.002801,0.002801,0.002801,0.00200128,1,0.00200128,0.00200128,0.00200128,0.000869623,1,0.000869623,0.000869623,0.000869623
