n,p,quick_total,quick_count,quick_mean,quick_min,quick_max,wang_total,wang_count,wang_mean,wang_min,wang_max,zykov_total,zykov_count,zykov_mean,zykov_min,zykov_max
19,40,0.0955233,1,0.0955233,0.0955233,0.0955233,0.0906529,1,0.0906529,0.0906529,0.0906529,0.0340044,1,0.0340044,0.0340044,0.0340044
19,40,0.233489,1,0.233489,0.233489,0.233489,0.205963,1,0.205963,0.205963,0.205963,0.0508369,1,0.0508369,0.0508369,0.0508369
19,40,0.153485,1,0.153485,0.153485,0.153485,0.150589,1,0.150589,0.150589,0.150589,0.112381,1,0.112381,0.112381,0.112381
19,40,0.391069,1,0.391069,0.391069,0.391069,0.369553,1,0.369553,0.369553,0.369553,0.197587,1,0.197587,0.197587,0.197587
19,40,0.252966,1,0.252966,0.252966,0.252966,0.230189,1,0.230189,0.230189,0.230189,0.18258,1,0.18258,0.18258,0.18258
19,40,0.185692,1,0.185692,0.185692,0.185692,0.18161,1,0.18161,0.18161,0.18161,0.130552,1,0.130552,0.130552,0.130552
19,40,0.162156,1,0.162156,0.162156,0.162156,0.142052,1,0.142052,0.142052,0.142052,0.0343655,1,0.0343655,0.0343655,0.0343655
19,40,0.540831,1,0.540831,0.540831,0.540831,0.533564,1,0.533564,0.533564,0.533564,0.476116,1,0.476116,0.476116,0.476116
19,40,1.56321,1,1.56321,1.56321,1.56321,1.55345,1,1.55345,1.55345,1.55345,1.49602,1,1.49602,1.49602,1.49602
19,40,7.6622,1,7.6622,7.6622,7.6622,7.64547,1,7.64547,7.64547,7.64547,7.48763,1,7.48763,7.48763,7.48763
19,40,0.375464,1,0.375464,0.375464,0.375464,0.371805,1,0.371805,0.371805,0.371805,0.351217,1,0.351217,0.351217,0.351217
19,40,0.241491,1,0.241491,0.241491,0.241491,0.174543,1,0.174543,0.174543,0.174543,0.061913,1,0.061913,0.061913,0.061913
19,40,7.15155,1,7.15155,7.15155,7.15155,7.14938,1,7.14938,7.14938,7.14938,7.12033,1,7.12033,7.12033,7.12033
