n,p,quick_total,quick_count,quick_mean,quick_min,quick_max,wang_total,wang_count,wang_mean,wang_min,wang_max,zykov_total,zykov_count,zykov_mean,zykov_min,zykov_max
20,30,1.24696,1,1.24696,1.24696,1.24696,1.23034,1,1.23034,1.23034,1.23034,1.16555,1,1.16555,1.16555,1.16555
20,30,4.62363,1,4.62363,4.62363,4.62363,4.60986,1,4.60986,4.60986,4.60986,3.9282,1,3.9282,3.9282,3.9282
20,30,103.7,1,103.7,103.7,103.7,103.643,1,103.643,103.643,103.643,103.307,1,103.307,103.307,103.307
20,30,0.460947,1,0.460947,0.460947,0.460947,0.457311,1,0.457311,0.457311,0.457311,0.407634,1,0.407634,0.407634,0.407634
20,30,59.4578,1,59.4578,59.4578,59.4578,59.454,1,59.454,59.454,59.454,59.408,1,59.408,59.408,59.408
20,30,40.1133,1,40.1133,40.1133,40.1133,40.1078,1,40.1078,40.1078,40.1078,39.9634,1,39.9634,39.9634,39.9634
20,30,0.493276,1,0.493276,0.493276,0.493276,0.439425,1,0.439425,0.439425,0.439425,0.112417,1,0.112417,0.112417,0.112417
20,30,1.40328,1,1.40328,1.40328,1.40328,1.31369,1,1.31369,1.31369,1.31369,1.15789,1,1.15789,1.15789,1.15789
20,30,2.47471,1,2.47471,2.47471,2.47471,2.46563,1,2.46563,2.46563,2.46563,2.19135,1,2.19135,2.19135,2.19135
20,30,3.63246,1,3.63246,3.63246,3.63246,3.62804,1,3.62804,3.62804,3.62804,3.52346,1,3.52346,3.52346,3.52346
20,30,7.2624,1,7.2624,7.2624,7.2624,7.25868,1,7.25868,7.25868,7.25868,7.03396,1,7.03396,7.03396,7.03396
20,30,7.96929,1,7.96929,7.96929,7.96929,7.9646,1,7.9646,7.9646,7.9646,7.83271,1,7.83271,7.83271,7.83271
20,30,23.7635,1,23.7635,23.7635,23.7635,23.7609,1,23.7609,23.7609,23.7609,23.6787,1,23.6787,23.6787,23.6787
20,30,31.2601,1,31.2601,31.2601,31.2601,31.2567,1,31.2567,31.2567,31.2567,31.2131,1,31.2131,31.2131,31.2131
20,30,0.168514,1,0.168514,0.168514,0.168514,0.148895,1,0.148895,0.148895,0.148895,0.012875,1,0.012875,0.012875,0.012875
20,30,0.401826,1,0.401826,0.401826,0.401826,0.390128,1,0.390128,0.390128,0.390128,0.223592,1,0.223592,0.223592,0.223592
20,30,0.39412,1,0.39412,0.39412,0.39412,0.381623,1,0.381623,0.381623,0.381623,0.301552,1,0.301552,0.301552,0.301552
20,30,1.44392,1,1.44392,1.44392,1.44392,1.31075,1,1.31075,1.31075,1.31075,1.12065,1,1.12065,1.12065,1.12065
20,30,3.14057,1,3.14057,3.14057,3.14057,3.13687,1,3.13687,3.13687,3.13687,2.84084,1,2.84084,2.84084,2.84084
20,30,8.4382,1,8.4382,8.4382,8.4382,8.4356,1,8.4356,8.4356,8.4356,8.33867,1,8.33867,8.33867,8.33867
20,30,8.37064,1,8.37064,8.37064,8.37064,8.36628,1,8.36628,8.36628,8.36628,8.32092,1,8.32092,8.32092,8.32092
20,30,10.3431,1,10.3431,10.3431,10.3431,10.3403,1,10.3403,10.3403,10.3403,10.3108,1,10.3108,10.3108,10.3108
20,30,55.3274,1,55.3274,55.3274,55.3274,55.3241,1,55.3241,55.3241,55.3241,55.2309,1,55.2309,55.2309,55.2309
20,30,1.43502,1,1.43502,1.43502,1.43502,1.40872,1,1.40872,1.40872,1.40872,1.15996,1,1.15996,1.15996,1.15996
20,30,18.2875,1,18.2875,18.2875,18.2875,18.284,1,18.284,18.284,18.284,18.1314,1,18.1314,18.1314,18.1314
20,30,2.30235,1,2.30235,2.30235,2.30235,2.28763,1,2.28763,2.28763,2.28763,2.20414,1,2.20414,2.20414,2.20414
20,30,2.50462,1,2.50462,2.50462,2.50462,2.50009,1,2.50009,2.50009,2.50009,2.4354,1,2.4354,2.4354,2.4354
20,30,12.175,1,12.175,12.175,12.175,12.1704,1,12.1704,12.1704,12.1704,12.0443,1,12.0443,12.0443,12.0443
20,30,0.28074,1,0.28074,0.28074,0.28074,0.276075,1,0.276075,0.276075,0.276075,0.181355,1,0.181355,0.181355,0.181355
