n,p,quick_total,quick_count,quick_mean,quick_min,quick_max,wang_total,wang_count,wang_mean,wang_min,wang_max,zykov_total,zykov_count,zykov_mean,zykov_min,zykov_max
15,80,0.026621,1,0.026621,0.026621,0.026621,0.0254252,1,0.0254252,0.0254252,0.0254252,0.0229392,1,0.0229392,0.0229392,0.0229392
15,80,0.026383,1,0.026383,0.026383,0.026383,0.0249007,1,0.0249007,0.0249007,0.0249007,0.0205785,1,0.0205785,0.0205785,0.0205785
15,80,0.0262879,1,0.0262879,0.0262879,0.0262879,0.0239189,1,0.0239189,0.0239189,0.0239189,0.0162518,1,0.0162518,0.0162518,0.0162518
15,80,0.0283636,1,0.0283636,0.0283636,0.0283636,0.0267118,1,0.0267118,0.0267118,0.0267118,0.0197506,1,0.0197506,0.0197506,0.0197506
15,80,0.0561904,1,0.0561904,0.0561904,0.0561904,0.0548639,1,0.0548639,0.0548639,0.0548639,0.0525178,1,0.0525178,0.0525178,0.0525178
15,80,0.0113249,1,0.0113249,0.0113249,0.0113249,0.00982065,1,0.00982065,0.00982065,0.00982065,0.00796789,1,0.00796789,0.00796789,0.00796789
15,80,0.00956232,1,0.00956232,0.00956232,0.00956232,0.00627325,1,0.00627325,0.00627325,0.00627325,0.00134422,1,0.00134422,0.00134422,0.00134422
15,80,0.0112453,1,0.0112453,0.0112453,0.0112453,0.00863416,1,0.00863416,0.00863416,0.00863416,0.00523772,1,0.00523772,0.00523772,0.00523772
15,80,0.00949718,1,0.00949718,0.00949718,0.00949718,0.00762593,1,0.00762593,0.00762593,0.00762593,0.00657672,1,0.00657672,0.00657672,0.00657672
15,80,0.00577388,1,0.00577388,0.00577388,0.00577388,0.0040196,1,0.0040196,0.0040196,0.0040196,0.0019268,1,0.0019268,0.0019268,0.0019268
15,80,0.0136675,1,0.0136675,0.0136675,0.0136675,0.0114672,1,0.0114672,0.0114672,0.0114672,0.00811475,1,0.00811475,0.00811475,0.00811475
15,80,0.0692214,1,0.0692214,0.0692214,0.0692214,0.0679308,1,0.0679308,0.0679308,0.0679308,0.0556066,1,0.0556066,0.0556066,0.0556066
15,80,0.00786674,1,0.00786674,0.00786674,0.00786674,0.00608749,1,0.00608749,0.00608749,0.00608749,0.00466109,1,0.00466109,0.00466109,0.00466109
