n,p,quick_total,quick_count,quick_mean,quick_min,quick_max,wang_total,wang_count,wang_mean,wang_min,wang_max,zykov_total,zykov_count,zykov_mean,zykov_min,zykov_max
11,60,0.00360196,1,0.00360196,0.00360196,0.00360196,0.00288917,1,0.00288917,0.00288917,0.00288917,0.00155134,1,0.00155134,0.00155134,0.00155134
11,60,0.00204181,1,0.00204181,0.00204181,0.00204181,0.00132841,1,0.00132841,0.00132841,0.00132841,0.000647286,1,0.000647286,0.000647286,0.000647286
11,60,0.00327392,1,0.00327392,0.00327392,0.00327392,0.00216796,1,0.00216796,0.00216796,0.00216796,0.00106174,1,0.00106174,0.00106174,0.00106174
11,60,0.00575262,1,0.00575262,0.00575262,0.00575262,0.00411224,1,0.00411224,0.00411224,0.00411224,0.00292297,1,0.00292297,0.00292297,0.00292297
11,60,0.00894985,1,0.00894985,0.00894985,0.00894985,0.0084497,1,0.0084497,0.0084497,0.0084497,0.00669931,1,0.00669931,0.00669931,0.00669931
11,60,0.015073,1,0.015073,0.015073,0.015073,0.0143611,1,0.0143611,0.0143611,0.0143611,0.0125909,1,0.0125909,0.0125909,0.0125909
11,60,0.00438445,1,0.00438445,0.00438445,0.00438445,0.00375295,1,0.00375295,0.00375295,0.00375295,0.00265126,1,0.00265126,0.00265126,0.00265126
11,60,0.0149768,1,0.0149768,0.0149768,0.0149768,0.0143314,1,0.0143314,0.0143314,0.0143314,0.0127517,1,0.0127517,0.0127517,0.0127517
11,60,0.00239711,1,0.00239711,0.00239711,0.00239711,0.00185515,1,0.00185515,0.00185515,0.00185515,0.00121804,1,0.00121804,0.00121804,0.00121804
11,60,0.00324696,1,0.00324696,0.00324696,0.00324696,0.00231313,1,0.00231313,0.00231313,0.00231313,0.00116149,1,0.00116149,0.00116149,0.00116149
11,60,0.0042904,1,0.0042904,0.0042904,0.0042904,0.00362552,1,0.00362552,0.00362552,0.00362552,0.0026613,1,0.0026613,0.0026613,0.0026613
11,60,0.00966053,1,0.00966053,0.00966053,0.00966053,0.00889253,1,0.00889253,0.00889253,0.00889253,0.00705675,1,0.00705675,0.00705675,0.00705675
11,60,0.00380243,1,0.00380243,0.00380243,0.00380243,0.00279712,1,0.00279712,0.00279712,0.00279712,0.00124445,1,0.00124445,0.00124445,0.00124445
11,60,0.00384856,1,0.00384856,0.00384856,0.00384856,0.00321861,1,0.00321861,0.00321861,0.00321861,0.00160956,1,0.00160956,0.00160956,0.00160956
