n,p,quick_total,quick_count,quick_mean,quick_min,quick_max,wang_total,wang_count,wang_mean,wang_min,wang_max,zykov_total,zykov_count,zykov_mean,zykov_min,zykov_max
18,20,0.284136,1,0.284136,0.284136,0.284136,0.277198,1,0.277198,0.277198,0.277198,0.248187,1,0.248187,0.248187,0.248187
18,20,0.182473,1,0.182473,0.182473,0.182473,0.179329,1,0.179329,0.179329,0.179329,0.17259,1,0.17259,0.17259,0.17259
18,20,1.11535,1,1.11535,1.11535,1.11535,1.11215,1,1.11215,1.11215,1.11215,1.07832,1,1.07832,1.07832,1.07832
18,20,3.01474,1,3.01474,3.01474,3.01474,3.01212,1,3.01212,3.01212,3.01212,3.00111,1,3.00111,3.00111,3.00111
18,20,0.0263124,1,0.0263124,0.0263124,0.0263124,0.0189261,1,0.0189261,0.0189261,0.0189261,0.00497424,1,0.00497424,0.00497424,0.00497424
18,20,1.25764,1,1.25764,1.25764,1.25764,1.24321,1,1.24321,1.24321,1.24321,1.1992,1,1.1992,1.1992,1.1992
18,20,0.0710494,1,0.0710494,0.0710494,0.0710494,0.0618842,1,0.0618842,0.0618842,0.0618842,0.0328147,1,0.0328147,0.0328147,0.0328147
18,20,0.442653,1,0.442653,0.442653,0.442653,0.44055,1,0.44055,0.44055,0.44055,0.430656,1,0.430656,0.430656,0.430656
18,20,1.54906,1,1.54906,1.54906,1.54906,1.54747,1,1.54747,1.54747,1.54747,1.54051,1,1.54051,1.54051,1.54051
18,20,3.01941,1,3.01941,3.01941,3.01941,3.01746,1,3.01746,3.01746,3.01746,3.00747,1,3.00747,3.00747,3.00747
18,20,0.323915,1,0.323915,0.323915,0.323915,0.320924,1,0.320924,0.320924,0.320924,0.286178,1,0.286178,0.286178,0.286178
18,20,2.59897,1,2.59897,2.59897,2.59897,2.59574,1,2.59574,2.59574,2.59574,2.5647,1,2.5647,2.5647,2.5647
18,20,0.0987972,1,0.0987972,0.0987972,0.0987972,0.0939373,1,0.0939373,0.0939373,0.0939373,0.0621551,1,0.0621551,0.0621551,0.0621551
18,20,0.450251,1,0.450251,0.450251,0.450251,0.447932,1,0.447932,0.447932,0.447932,0.434603,1,0.434603,0.434603,0.434603
18,20,0.811859,1,0.811859,0.811859,0.811859,0.809273,1,0.809273,0.809273,0.809273,0.789269,1,0.789269,0.789269,0.789269
18,20,0.0355339,1,0.0355339,0.0355339,0.0355339,0.030339,1,0.030339,0.030339,0.030339,0.0171861,1,0.0171861,0.0171861,0.0171861
18,20,0.133111,1,0.133111,0.133111,0.133111,0.1205,1,0.1205,0.1205,0.1205,0.0704329,1,0.0704329,0.0704329,0.0704329
18,20,0.283188,1,0.283188,0.283188,0.283188,0.272426,1,0.272426,0.272426,0.272426,0.24387,1,0.24387,0.24387,0.24387
18,20,1.8216,1,1.8216,1.8216,1.8216,1.81902,1,1.81902,1.81902,1.81902,1.77747,1,1.77747,1.77747,1.77747
18,20,0.387193,1,0.387193,0.387193,0.387193,0.384213,1,0.384213,0.384213,0.384213,0.326866,1,0.326866,0.326866,0.326866
18,20,5.5123,1,5.5123,5.5123,5.5123,5.50975,1,5.50975,5.50975,5.50975,5.45932,1,5.45932,5.45932,5.45932
18,20,1.12355,1,1.12355,1.12355,1.12355,1.12123,1,1.12123,1.12123,1.12123,1.10312,1,1.10312,1.10312,1.10312
18,20,1.68715,1,1.68715,1.68715,1.68715,1.68429,1,1.68429,1.68429,1.68429,1.66767,1,1.66767,1.66767,1.66767
18,20,0.0246264,1,0.0246264,0.0246264,0.0246264,0.0170744,1,0.0170744,0.0170744,0.0170744,0.00217887,1,0.00217887,0.00217887,0.00217887
18,20,0.980109,1,0.980109,0.980109,0.980109,0.970065,1,0.970065,0.970065,0.970065,0.940945,1,0.940945,0.940945,0.940945
18,20,0.299553,1,0.299553,0.299553,0.299553,0.293444,1,0.293444,0.293444,0.293444,0.257717,1,0.257717,0.257717,0.257717
18,20,0.252194,1,0.252194,0.252194,0.252194,0.24945,1,0.24945,0.24945,0.24945,0.230234,1,0.230234,0.230234,0.230234
18,20,0.0353631,1,0.0353631,0.0353631,0.0353631,0.031287,1,0.031287,0.031287,0.031287,0.0176913,1,0.0176913,0.0176913,0.0176913
18,20,0.363512,1,0.363512,0.363512,0.363512,0.360751,1,0.360751,0.360751,0.360751,0.321911,1,0.321911,0.321911,0.321911
18,20,0.45443,1,0.45443,0.45443,0.45443,0.447175,1,0.447175,0.447175,0.447175,0.408251,1,0.408251,0.408251,0.408251
18,20,0.391197,1,0.391197,0.391197,0.391197,0.388385,1,0.388385,0.388385,0.388385,0.367724,1,0.367724,0.367724,0.367724
18,20,0.783065,1,0.783065,0.783065,0.783065,0.781446,1,0.781446,0.781446,0.781446,0.77456,1,0.77456,0.77456,0.77456
18,20,0.29492,1,0.29492,0.29492,0.29492,0.290728,1,0.290728,0.290728,0.290728,0.277867,1,0.277867,0.277867,0.277867
18,20,0.106165,1,0.106165,0.106165,0.106165,0.103067,1,0.103067,0.103067,0.103067,0.0858104,1,0.0858104,0.0858104,0.0858104
18,20,0.673545,1,0.673545,0.673545,0.673545,0.671477,1,0.671477,0.671477,0.671477,0.656099,1,0.656099,0.656099,0.656099
18,20,1.22318,1,1.22318,1.22318,1.22318,1.22101,1,1.22101,1.22101,1.22101,1.21349,1,1.21349,1.21349,1.21349
18,20,0.295783,1,0.295783,0.295783,0.295783,0.290491,1,0.290491,0.290491,0.290491,0.266741,1,0.266741,0.266741,0.266741
18,20,0.892691,1,0.892691,0.892691,0.892691,0.886566,1,0.886566,0.886566,0.886566,0.827598,1,0.827598,0.827598,0.827598
18,20,0.0559146,1,0.0559146,0.0559146,0.0559146,0.0541655,1,0.0541655,0.0541655,0.0541655,0.0459164,1,0.0459164,0.0459164,0.0459164
18,20,0.555505,1,0.555505,0.555505,0.555505,0.552382,1,0.552382,0.552382,0.552382,0.528883,1,0.528883,0.528883,0.528883
18,20,0.916763,1,0.916763,0.916763,0.916763,0.913919,1,0.913919,0.913919,0.913919,0.899115,1,0.899115,0.899115,0.899115
18,20,0.159054,1,0.159054,0.159054,0.159054,0.148841,1,0.148841,0.148841,0.148841,0.122157,1,0.122157,0.122157,0.122157
18,20,0.610815,1,0.610815,0.610815,0.610815,0.607016,1,0.607016,0.607016,0.607016,0.583814,1,0.583814,0.583814,0.583814
18,20,0.71427,1,0.71427,0.71427,0.71427,0.710911,1,0.710911,0.710911,0.710911,0.677002,1,0.677002,0.677002,0.677002
18,20,2.00392,1,2.00392,2.00392,2.00392,2.00228,1,2.00228,2.00228,2.00228,1.99685,1,1.99685,1.99685,1.99685
18,20,10.6314,1,10.6314,10.6314,10.6314,10.6293,1,10.6293,10.6293,10.6293,10.617,1,10.617,10.617,10.617
18,20,2.18819,1,2.18819,2.18819,2.18819,2.18561,1,2.18561,2.18561,2.18561,2.17182,1,2.17182,2.17182,2.17182
18,20,0.272695,1,0.272695,0.272695,0.272695,0.26977,1,0.26977,0.26977,0.26977,0.249544,1,0.249544,0.249544,0.249544
18,20,0.262173,1,0.262173,0.262173,0.262173,0.259148,1,0.259148,0.259148,0.259148,0.244778,1,0.244778,0.244778,0.244778
18,20,0.0305134,1,0.0305134,0.0305134,0.0305134,0.0260273,1,0.0260273,0.0260273,0.0260273,0.0120212,1,0.0120212,0.0120212,0.0120212
18,20,0.461769,1,0.461769,0.461769,0.461769,0.459634,1,0.459634,0.459634,0.459634,0.450141,1,0.450141,0.450141,0.450141
18,20,0.0937406,1,0.0937406,0.0937406,0.0937406,0.0890711,1,0.0890711,0.0890711,0.0890711,0.0747619,1,0.0747619,0.0747619,0.0747619
18,20,3.03249,1,3.03249,3.03249,3.03249,3.03117,1,3.03117,3.03117,3.03117,3.02749,1,3.02749,3.02749,3.02749
