n,p,quick_total,quick_count,quick_mean,quick_min,quick_max,wang_total,wang_count,wang_mean,wang_min,wang_max,zykov_total,zykov_count,zykov_mean,zykov_min,zykov_max
19,60,0.24733,1,0.24733,0.24733,0.24733,0.133304,1,0.133304,0.133304,0.133304,0.106235,1,0.106235,0.106235,0.106235
19,60,0.110771,1,0.110771,0.110771,0.110771,0.108185,1,0.108185,0.108185,0.108185,0.0987938,1,0.0987938,0.0987938,0.0987938
19,60,0.932116,1,0.932116,0.932116,0.932116,0.868204,1,0.868204,0.868204,0.868204,0.786521,1,0.786521,0.786521,0.786521
19,60,0.579951,1,0.579951,0.579951,0.579951,0.555286,1,0.555286,0.555286,0.555286,0.512392,1,0.512392,0.512392,0.512392
19,60,1.1024,1,1.1024,1.1024,1.1024,1.07538,1,1.07538,1.07538,1.07538,0.867036,1,0.867036,0.867036,0.867036
19,60,0.277319,1,0.277319,0.277319,0.277319,0.181033,1,0.181033,0.181033,0.181033,0.0471614,1,0.0471614,0.0471614,0.0471614
19,60,0.19417,1,0.19417,0.19417,0.19417,0.163314,1,0.163314,0.163314,0.163314,0.119921,1,0.119921,0.119921,0.119921
19,60,0.204805,1,0.204805,0.204805,0.204805,0.199656,1,0.199656,0.199656,0.199656,0.123102,1,0.123102,0.123102,0.123102
19,60,0.144303,1,0.144303,0.144303,0.144303,0.132215,1,0.132215,0.132215,0.132215,0.106662,1,0.106662,0.106662,0.106662
19,60,1.07578,1,1.07578,1.07578,1.07578,1.03657,1,1.03657,1.03657,1.03657,0.817145,1,0.817145,0.817145,0.817145
19,60,0.422946,1,0.422946,0.422946,0.422946,0.280724,1,0.280724,0.280724,0.280724,0.185876,1,0.185876,0.185876,0.185876
19,60,0.440894,1,0.440894,0.440894,0.440894,0.437915,1,0.437915,0.437915,0.437915,0.399107,1,0.399107,0.399107,0.399107
19,60,1.75728,1,1.75728,1.75728,1.75728,1.73424,1,1.73424,1.73424,1.73424,1.6022,1,1.6022,1.6022,1.6022
19,60,0.462001,1,0.462001,0.462001,0.462001,0.459241,1,0.459241,0.459241,0.459241,0.419287,1,0.419287,0.419287,0.419287
19,60,0.0880899,1,0.0880899,0.0880899,0.0880899,0.0566532,1,0.0566532,0.0566532,0.0566532,0.0253677,1,0.0253677,0.0253677,0.0253677
19,60,2.39368,1,2.39368,2.39368,2.39368,2.13804,1,2.13804,2.13804,2.13804,1.9741,1,1.9741,1.9741,1.9741
19,60,0.190591,1,0.190591,0.190591,0.190591,0.185426,1,0.185426,0.185426,0.185426,0.129647,1,0.129647,0.129647,0.129647
19,60,0.523606,1,0.523606,0.523606,0.523606,0.500288,1,0.500288,0.500288,0.500288,0.430004,1,0.430004,0.430004,0.430004
19,60,0.201756,1,0.201756,0.201756,0.201756,0.172346,1,0.172346,0.172346,0.172346,0.134524,1,0.134524,0.134524,0.134524
19,60,0.187477,1,0.187477,0.187477,0.187477,0.0898761,1,0.0898761,0.0898761,0.0898761,0.00728532,1,0.00728532,0.00728532,0.00728532
