n,p,quick_total,quick_count,quick_mean,quick_min,quick_max,wang_total,wang_count,wang_mean,wang_min,wang_max,zykov_total,zykov_count,zykov_mean,zykov_min,zykov_max
21,90,0.0166517,1,0.0166517,0.0166517,0.0166517,0.0118182,1,0.0118182,0.0118182,0.0118182,0.00459122,1,0.00459122,0.00459122,0.00459122
21,90,0.0176221,1,0.0176221,0.0176221,0.0176221,0.0131113,1,0.0131113,0.0131113,0.0131113,0.0092178,1,0.0092178,0.0092178,0.0092178
21,90,0.134085,1,0.134085,0.134085,0.134085,0.129925,1,0.129925,0.129925,0.129925,0.0932201,1,0.0932201,0.0932201,0.0932201
21,90,0.0293197,1,0.0293197,0.0293197,0.0293197,0.0220547,1,0.0220547,0.0220547,0.0220547,0.0184376,1,0.0184376,0.0184376,0.0184376
21,90,0.132446,1,0.132446,0.132446,0.132446,0.128072,1,0.128072,0.128072,0.128072,0.12498,1,0.12498,0.12498,0.12498
21,90,0.0153286,1,0.0153286,0.0153286,0.0153286,0.0114656,1,0.0114656,0.0114656,0.0114656,0.00963781,1,0.00963781,0.00963781,0.00963781
21,90,0.0357438,1,0.0357438,0.0357438,0.0357438,0.0306095,1,0.0306095,0.0306095,0.0306095,0.0265716,1,0.0265716,0.0265716,0.0265716
21,90,0.100982,1,0.100982,0.100982,0.100982,0.0941697,1,0.0941697,0.0941697,0.0941697,0.0665272,1,0.0665272,0.0665272,0.0665272
21,90,0.610404,1,0.610404,0.610404,0.610404,0.60635,1,0.60635,0.60635,0.60635,0.584209,1,0.584209,0.584209,0.584209
21,90,0.0712223,1,0.0712223,0.0712223,0.0712223,0.0671784,1,0.0671784,0.0671784,0.0671784,0.0489354,1,0.0489354,0.0489354,0.0489354
21,90,0.0342723,1,0.0342723,0.0342723,0.0342723,0.0267004,1,0.0267004,0.0267004,0.0267004,0.00478756,1,0.00478756,0.00478756,0.00478756
21,90,0.0295624,1,0.0295624,0.0295624,0.0295624,0.0245339,1,0.0245339,0.0245339,0.0245339,0.0139654,1,0.0139654,0.0139654,0.0139654
21,90,0.0378938,1,0.0378938,0.0378938,0.0378938,0.0330478,1,0.0330478,0.0330478,0.0330478,0.0117679,1,0.0117679,0.0117679,0.0117679
21,90,0.050107,1,0.050107,0.050107,0.050107,0.0374383,1,0.0374383,0.0374383,0.0374383,0.0170398,1,0.0170398,0.0170398,0.0170398
21,90,0.0396554,1,0.0396554,0.0396554,0.0396554,0.0279681,1,0.0279681,0.0279681,0.0279681,0.0165839,1,0.0165839,0.0165839,0.0165839
21,90,0.063605,1,0.063605,0.063605,0.063605,0.0581398,1,0.0581398,0.0581398,0.0581398,0.0329909,1,0.0329909,0.0329909,0.0329909
21,90,0.115694,1,0.115694,0.115694,0.115694,0.110855,1,0.110855,0.110855,0.110855,0.0595729,1,0.0595729,0.0595729,0.0595729
21,90,0.0375878,1,0.0375878,0.0375878,0.0375878,0.0325047,1,0.0325047,0.0325047,0.0325047,0.0223255,1,0.0223255,0.0223255,0.0223255
21,90,0.0318343,1,0.0318343,0.0318343,0.0318343,0.0268954,1,0.0268954,0.0268954,0.0268954,0.0160393,1,0.0160393,0.0160393,0.0160393
21,90,0.0273798,1,0.0273798,0.0273798,0.0273798,0.0175421,1,0.0175421,0.0175421,0.0175421,0.00542964,1,0.00542964,0.00542964,0.00542964
21,90,0.0437296,1,0.0437296,0.0437296,0.0437296,0.0305773,1,0.0305773,0.0305773,0.0305773,0.0157793,1,0.0157793,0.0157793,0.0157793
21,90,0.118964,1,0.118964,0.118964,0.118964,0.113882,1,0.113882,0.113882,0.113882,0.0582293,1,0.0582293,0.0582293,0.0582293
21,90,0.0497697,1,0.0497697,0.0497697,0.0497697,0.0449845,1,0.0449845,0.0449845,0.0449845,0.0357059,1,0.0357059,0.0357059,0.0357059
21,90,0.0151119,1,0.0151119,0.0151119,0.0151119,0.00728714,1,0.00728714,0.00728714,0.00728714,0.00246515,1,0.00246515,0.00246515,0.00246515
21,90,0.143206,1,0.143206,0.143206,0.143206,0.135625,1,0.135625,0.135625,0.135625,0.0308526,1,0.0308526,0.0308526,0.0308526
21,90,0.0707252,1,0.0707252,0.0707252,0.0707252,0.0670956,1,0.0670956,0.0670956,0.0670956,0.0610497,1,0.0610497,0.0610497,0.0610497
