n,p,quick_total,quick_count,quick_mean,quick_min,quick_max,wang_total,wang_count,wang_mean,wang_min,wang_max,zykov_total,zykov_count,zykov_mean,zykov_min,zykov_max
11,10,0.00267564,1,0.00267564,0.00267564,0.00267564,0.0023174,1,0.0023174,0.0023174,0.0023174,0.0018984,1,0.0018984,0.0018984,0.0018984
11,10,0.00309811,1,0.00309811,0.00309811,0.00309811,0.00269075,1,0.00269075,0.00269075,0.00269075,0.00223078,1,0.00223078,0.00223078,0.00223078
11,10,0.00749835,1,0.00749835,0.00749835,0.00749835,0.0072021,1,0.0072021,0.0072021,0.0072021,0.00691319,1,0.00691319,0.00691319,0.00691319
11,10,0.00125246,1,0.00125246,0.00125246,0.00125246,0.000807987,1,0.000807987,0.000807987,0.000807987,0.000157443,1,0.000157443,0.000157443,0.000157443
11,10,0.00426063,1,0.00426063,0.00426063,0.00426063,0.00361691,1,0.00361691,0.00361691,0.00361691,0.00264102,1,0.00264102,0.00264102,0.00264102
11,10,0.00391014,1,0.00391014,0.00391014,0.00391014,0.00342727,1,0.00342727,0.00342727,0.00342727,0.00280006,1,0.00280006,0.00280006,0.00280006
11,10,0.000983337,1,0.000983337,0.000983337,0.000983337,0.000604702,1,0.000604702,0.000604702,0.000604702,0.000232482,1,0.000232482,0.000232482,0.000232482
11,10,0.00613038,1,0.00613038,0.00613038,0.00613038,0.00546388,1,0.00546388,0.00546388,0.00546388,0.00444501,1,0.00444501,0.00444501,0.00444501
11,10,0.00884459,1,0.00884459,0.00884459,0.00884459,0.0084704,1,0.0084704,0.0084704,0.0084704,0.00799002,1,0.00799002,0.00799002,0.00799002
11,10,0.00140598,1,0.00140598,0.00140598,0.00140598,0.000881287,1,0.000881287,0.000881287,0.000881287,0.000138818,1,0.000138818,0.000138818,0.000138818
11,10,0.00686728,1,0.00686728,0.00686728,0.00686728,0.00649438,1,0.00649438,0.00649438,0.00649438,0.00608691,1,0.00608691,0.00608691,0.00608691
11,10,0.00541875,1,0.00541875,0.00541875,0.00541875,0.00482451,1,0.00482451,0.00482451,0.00482451,0.00394877,1,0.00394877,0.00394877,0.00394877
11,10,0.00272341,1,0.00272341,0.00272341,0.00272341,0.00234809,1,0.00234809,0.00234809,0.00234809,0.00197973,1,0.00197973,0.00197973,0.00197973
11,10,0.00471898,1,0.00471898,0.00471898,0.00471898,0.00439577,1,0.00439577,0.00439577,0.00439577,0.0040759,1,0.0040759,0.0040759,0.0040759
11,10,0.00688726,1,0.00688726,0.00688726,0.00688726,0.00651686,1,0.00651686,0.00651686,0.00651686,0.00609257,1,0.00609257,0.00609257,0.00609257
11,10,0.00659395,1,0.00659395,0.00659395,0.00659395,0.00619393,1,0.00619393,0.00619393,0.00619393,0.00571178,1,0.00571178,0.00571178,0.00571178
11,10,0.00416537,1,0.00416537,0.00416537,0.00416537,0.00377732,1,0.00377732,0.00377732,0.00377732,0.00327995,1,0.00327995,0.00327995,0.00327995
11,10,0.00277182,1,0.00277182,0.00277182,0.00277182,0.00220589,1,0.00220589,0.00220589,0.00220589,0.00143283,1,0.00143283,0.00143283,0.00143283
11,10,0.00188124,1,0.00188124,0.00188124,0.00188124,0.00150296,1,0.00150296,0.00150296,0.00150296,0.00102856,1,0.00102856,0.00102856,0.00102856
11,10,0.00167426,1,0.00167426,0.00167426,0.00167426,0.00133619,1,0.00133619,0.00133619,0.00133619,0.000965354,1,0.000965354,0.000965354,0.000965354
11,10,0.00275426,1,0.00275426,0.00275426,0.00275426,0.00243591,1,0.00243591,0.00243591,0.00243591,0.00210933,1,0.00210933,0.00210933,0.00210933
