n,p,quick_total,quick_count,quick_mean,quick_min,quick_max,wang_total,wang_count,wang_mean,wang_min,wang_max,zykov_total,zykov_count,zykov_mean,zykov_min,zykov_max
17,90,0.0223947,1,0.0223947,0.0223947,0.0223947,0.020205,1,0.020205,0.020205,0.020205,0.0181437,1,0.0181437,0.0181437,0.0181437
17,90,0.0109138,1,0.0109138,0.0109138,0.0109138,0.00841079,1,0.00841079,0.00841079,0.00841079,0.00497671,1,0.00497671,0.00497671,0.00497671
17,90,0.0171666,1,0.0171666,0.0171666,0.0171666,0.0150213,1,0.0150213,0.0150213,0.0150213,0.0129388,1,0.0129388,0.0129388,0.0129388
17,90,0.0144753,1,0.0144753,0.0144753,0.0144753,0.0124409,1,0.0124409,0.0124409,0.0124409,0.0111998,1,0.0111998,0.0111998,0.0111998
17,90,0.0276234,1,0.0276234,0.0276234,0.0276234,0.023514,1,0.023514,0.023514,0.023514,0.0191487,1,0.0191487,0.0191487,0.0191487
17,90,0.0102167,1,0.0102167,0.0102167,0.0102167,0.0063719,1,0.0063719,0.0063719,0.0063719,0.00291208,1,0.00291208,0.00291208,0.00291208
17,90,0.0114095,1,0.0114095,0.0114095,0.0114095,0.00835291,1,0.00835291,0.00835291,0.00835291,0.0063761,1,0.0063761,0.0063761,0.0063761
17,90,0.00839406,1,0.00839406,0.00839406,0.00839406,0.00637143,1,0.00637143,0.00637143,0.00637143,0.00397786,1,0.00397786,0.00397786,0.00397786
17,90,0.0198694,1,0.0198694,0.0198694,0.0198694,0.0172958,1,0.0172958,0.0172958,0.0172958,0.0108345,1,0.0108345,0.0108345,0.0108345
17,90,0.0120074,1,0.0120074,0.0120074,0.0120074,0.00955085,1,0.00955085,0.00955085,0.00955085,0.00736886,1,0.00736886,0.00736886,0.00736886
17,90,0.00831593,1,0.00831593,0.00831593,0.00831593,0.00635867,1,0.00635867,0.00635867,0.00635867,0.00462794,1,0.00462794,0.00462794,0.00462794
17,90,0.0231451,1,0.0231451,0.0231451,0.0231451,0.0198762,1,0.0198762,0.0198762,0.0198762,0.0130515,1,0.0130515,0.0130515,0.0130515
17,90,0.00853479,1,0.00853479,0.00853479,0.00853479,0.00437956,1,0.00437956,0.00437956,0.00437956,0.00118246,1,0.00118246,0.00118246,0.00118246
17,90,0.0112205,1,0.0112205,0.0112205,0.0112205,0.00833417,1,0.00833417,0.00833417,0.00833417,0.00373583,1,0.00373583,0.00373583,0.00373583
17,90,0.0128266,1,0.0128266,0.0128266,0.0128266,0.0103351,1,0.0103351,0.0103351,0.0103351,0.00722645,1,0.00722645,0.00722645,0.00722645
17,90,0.0143629,1,0.0143629,0.0143629,0.0143629,0.0106618,1,0.0106618,0.0106618,0.0106618,0.00808382,1,0.00808382,0.00808382,0.00808382
17,90,0.0213912,1,0.0213912,0.0213912,0.0213912,0.0179154,1,0.0179154,0.0179154,0.0179154,0.0109332,1,0.0109332,0.0109332,0.0109332
17,90,0.00761584,1,0.00761584,0.00761584,0.00761584,0.00584017,1,0.00584017,0.00584017,0.00584017,0.00468026,1,0.00468026,0.00468026,0.00468026
17,90,0.0124979,1,0.0124979,0.0124979,0.0124979,0.00782003,1,0.00782003,0.00782003,0.00782003,0.002859,1,0.002859,0.002859,0.002859
17,90,0.0148904,1,0.0148904,0.0148904,0.0148904,0.0124764,1,0.0124764,0.0124764,0.0124764,0.00989645,1,0.00989645,0.00989645,0.00989645
17,90,0.0085192,1,0.0085192,0.0085192,0.0085192,0.00658279,1,0.00658279,0.00658279,0.00658279,0.00515909,1,0.00515909,0.00515909,0.00515909
17,90,0.0133129,1,0.0133129,0.0133129,0.0133129,0.01058,1,0.01058,0.01058,0.01058,0.00709257,1,0.00709257,0.00709257,0.00709257
17,90,0.0163299,1,0.0163299,0.0163299,0.0163299,0.0128202,1,0.0128202,0.0128202,0.0128202,0.0076997,1,0.0076997,0.0076997,0.0076997
17,90,0.0109563,1,0.0109563,0.0109563,0.0109563,0.0088201,1,0.0088201,0.0088201,0.0088201,0.00752386,1,0.00752386,0.00752386,0.00752386
17,90,0.020944,1,0.020944,0.020944,0.020944,0.0187368,1,0.0187368,0.0187368,0.0187368,0.0134265,1,0.0134265,0.0134265,0.0134265
17,90,0.00618568,1,0.00618568,0.00618568,0.00618568,0.00370328,1,0.00370328,0.00370328,0.00370328,0.00274113,1,0.00274113,0.00274113,0.00274113
17,90,0.00947673,1,0.00947673,0.00947673,0.00947673,0.00733621,1,0.00733621,0.00733621,0.00733621,0.00524347,1,0.00524347,0.00524347,0.00524347
17,90,0.0164098,1,0.0164098,0.0164098,0.0164098,0.0142347,1,0.0142347,0.0142347,0.0142347,0.00922406,1,0.00922406,0.00922406,0.00922406
17,90,0.0223771,1,0.0223771,0.0223771,0.0223771,0.0180359,1,0.0180359,0.0180359,0.0180359,0.0126775,1,0.0126775,0.0126775,0.0126775
17,90,0.0217175,1,0.0217175,0.0217175,0.0217175,0.0148106,1,0.0148106,0.0148106,0.0148106,0.00409514,1,0.00409514,0.00409514,0.00409514
17,90,0.0124498,1,0.0124498,0.0124498,0.0124498,0.00873114,1,0.00873114,0.00873114,0.00873114,0.00251164,1,0.00251164,0.00251164,0.00251164
17,90,0.00828947,1,0.00828947,0.00828947,0.00828947,0.00593151,1,0.00593151,0.00593151,0.00593151,0.00391513,1,0.00391513,0.00391513,0.00391513
17,90,0.0086173,1,0.0086173,0.0086173,0.0086173,0.00562937,1,0.00562937,0.00562937,0.00562937,0.00279977,1,0.00279977,0.00279977,0.00279977
17,90,0.00897405,1,0.00897405,0.00897405,0.00897405,0.00582478,1,0.00582478,0.00582478,0.00582478,0.00123147,1,0.00123147,0.00123147,0.00123147
17,90,0.0196395,1,0.0196395,0.0196395,0.0196395,0.0103341,1,0.0103341,0.0103341,0.0103341,0.00415087,1,0.00415087,0.00415087,0.00415087
17,90,0.0103649,1,0.0103649,0.0103649,0.0103649,0.00825943,1,0.00825943,0.00825943,0.00825943,0.00515681,1,0.00515681,0.00515681,0.00515681
17,90,0.0135309,1,0.0135309,0.0135309,0.0135309,0.0100547,1,0.0100547,0.0100547,0.0100547,0.00287976,1,0.00287976,0.00287976,0.00287976
17,90,0.00696155,1,0.00696155,0.00696155,0.00696155,0.00395413,1,0.00395413,0.00395413,0.00395413,0.00184288,1,0.00184288,0.00184288,0.00184288
17,90,0.0293264,1,0.0293264,0.0293264,0.0293264,0.0273604,1,0.0273604,0.0273604,0.0273604,0.0233438,1,0.0233438,0.0233438,0.0233438
17,90,0.00852422,1,0.00852422,0.00852422,0.00852422,0.00544653,1,0.00544653,0.00544653,0.00544653,0.0023414,1,0.0023414,0.0023414,0.0023414
17,90,0.0170392,1,0.0170392,0.0170392,0.0170392,0.0148909,1,0.0148909,0.0148909,0.0148909,0.0140697,1,0.0140697,0.0140697,0.0140697
17,90,0.0101835,1,0.0101835,0.0101835,0.0101835,0.00700776,1,0.00700776,0.00700776,0.00700776,0.0043999,1,0.0043999,0.0043999,0.0043999
17,90,0.0102362,1,0.0102362,0.0102362,0.0102362,0.00803138,1,0.00803138,0.00803138,0.00803138,0.00670564,1,0.00670564,0.00670564,0.00670564
17,90,0.0257567,1,0.0257567,0.0257567,0.0257567,0.0234027,1,0.0234027,0.0234027,0.0234027,0.0154655,1,0.0154655,0.0154655,0.0154655
17,90,0.0197883,1,0.0197883,0.0197883,0.0197883,0.0118381,1,0.0118381,0.0118381,0.0118381,0.00361393,1,0.00361393,0.00361393,0.00361393
17,90,0.0228693,1,0.0228693,0.0228693,0.0228693,0.0201392,1,0.0201392,0.0201392,0.0201392,0.00808851,1,0.00808851,0.00808851,0.00808851
17,90,0.00658762,1,0.00658762,0.00658762,0.00658762,0.00441505,1,0.00441505,0.00441505,0.00441505,0.00313751,1,0.00313751,0.00313751,0.00313751
17,90,0.0185127,1,0.0185127,0.0185127,0.0185127,0.0163782,1,0.0163782,0.0163782,0.0163782,0.0120272,1,0.0120272,0.0120272,0.0120272
17,90,0.0167719,1,0.0167719,0.0167719,0.0167719,0.014767,1,0.014767,0.014767,0.014767,0.0116739,1,0.0116739,0.0116739,0.0116739
17,90,0.0325673,1,0.0325673,0.0325673,0.0325673,0.030376,1,0.030376,0.030376,0.030376,0.0249009,1,0.0249009,0.0249009,0.0249009
17,90,0.00964019,1,0.00964019,0.00964019,0.00964019,0.00638456,1,0.00638456,0.00638456,0.00638456,0.00286714,1,0.00286714,0.00286714,0.00286714
17,90,0.012866,1,0.012866,0.012866,0.012866,0.00873614,1,0.00873614,0.00873614,0.00873614,0.00530696,1,0.00530696,0.00530696,0.00530696
17,90,0.0160151,1,0.0160151,0.0160151,0.0160151,0.0116746,1,0.0116746,0.0116746,0.0116746,0.0062335,1,0.0062335,0.0062335,0.0062335
17,90,0.0158557,1,0.0158557,0.0158557,0.0158557,0.0133878,1,0.0133878,0.0133878,0.0133878,0.0098274,1,0.0098274,0.0098274,0.0098274
17,90,0.0237372,1,0.0237372,0.0237372,0.0237372,0.0212308,1,0.0212308,0.0212308,0.0212308,0.0190871,1,0.0190871,0.0190871,0.0190871
17,90,0.0256765,1,0.0256765,0.0256765,0.0256765,0.023471,1,0.023471,0.023471,0.023471,0.01407,1,0.01407,0.01407,0.01407
17,90,0.00574159,1,0.00574159,0.00574159,0.00574159,0.00265833,1,0.00265833,0.00265833,0.00265833,0.00133143,1,0.00133143,0.00133143,0.00133143
17,90,0.0138248,1,0.0138248,0.0138248,0.0138248,0.00999477,1,0.00999477,0.00999477,0.00999477,0.00693476,1,0.00693476,0.00693476,0.00693476
17,90,0.0391387,1,0.0391387,0.0391387,0.0391387,0.0372687,1,0.0372687,0.0372687,0.0372687,0.0343612,1,0.0343612,0.0343612,0.0343612
17,90,0.0126007,1,0.0126007,0.0126007,0.0126007,0.00835808,1,0.00835808,0.00835808,0.00835808,0.00398738,1,0.00398738,0.00398738,0.00398738
17,90,0.0525291,1,0.0525291,0.0525291,0.0525291,0.0499461,1,0.0499461,0.0499461,0.0499461,0.0367013,1,0.0367013,0.0367013,0.0367013
17,90,0.0100313,1,0.0100313,0.0100313,0.0100313,0.00602905,1,0.00602905,0.00602905,0.00602905,0.0015609,1,0.0015609,0.0015609,0.0015609
17,90,0.0294165,1,0.0294165,0.0294165,0.0294165,0.027193,1,0.027193,0.027193,0.027193,0.0220326,1,0.0220326,0.0220326,0.0220326
17,90,0.0201105,1,0.0201105,0.0201105,0.0201105,0.0178756,1,0.0178756,0.0178756,0.0178756,0.0120287,1,0.0120287,0.0120287,0.0120287
17,90,0.0124369,1,0.0124369,0.0124369,0.0124369,0.00932218,1,0.00932218,0.00932218,0.00932218,0.00732268,1,0.00732268,0.00732268,0.00732268
17,90,0.010131,1,0.010131,0.010131,0.010131,0.00802545,1,0.00802545,0.00802545,0.00802545,0.00620751,1,0.00620751,0.00620751,0.00620751
17,90,0.0116083,1,0.0116083,0.0116083,0.0116083,0.00972098,1,0.00972098,0.00972098,0.00972098,0.0069892,1,0.0069892,0.0069892,0.0069892
17,90,0.0181648,1,0.0181648,0.0181648,0.0181648,0.0117579,1,0.0117579,0.0117579,0.0117579,0.00681203,1,0.00681203,0.00681203,0.00681203
17,90,0.0108,1,0.0108,0.0108,0.0108,0.00704603,1,0.00704603,0.00704603,0.00704603,0.00554785,1,0.00554785,0.00554785,0.00554785
17,90,0.00988658,1,0.00988658,0.00988658,0.00988658,0.00777294,1,0.00777294,0.00777294,0.00777294,0.00444781,1,0.00444781,0.00444781,0.00444781
17,90,0.0151818,1,0.0151818,0.0151818,0.0151818,0.0115105,1,0.0115105,0.0115105,0.0115105,0.00761601,1,0.00761601,0.00761601,0.00761601
17,90,0.00869946,1,0.00869946,0.00869946,0.00869946,0.00634486,1,0.00634486,0.00634486,0.00634486,0.00459992,1,0.00459992,0.00459992,0.00459992
17,90,0.00827493,1,0.00827493,0.00827493,0.00827493,0.0054463,1,0.0054463,0.0054463,0.0054463,0.00226384,1,0.00226384,0.00226384,0.00226384
17,90,0.0104168,1,0.0104168,0.0104168,0.0104168,0.00560907,1,0.00560907,0.00560907,0.00560907,0.00283875,1,0.00283875,0.00283875,0.00283875
17,90,0.0133288,1,0.0133288,0.0133288,0.0133288,0.00883061,1,0.00883061,0.00883061,0.00883061,0.00514651,1,0.00514651,0.00514651,0.00514651
17,90,0.0192129,1,0.0192129,0.0192129,0.0192129,0.0167116,1,0.0167116,0.0167116,0.0167116,0.0132052,1,0.0132052,0.0132052,0.0132052
17,90,0.0153221,1,0.0153221,0.0153221,0.0153221,0.0128841,1,0.0128841,0.0128841,0.0128841,0.00471969,1,0.00471969,0.00471969,0.00471969
17,90,0.019561,1,0.019561,0.019561,0.019561,0.0168533,1,0.0168533,0.0168533,0.0168533,0.0129003,1,0.0129003,0.0129003,0.0129003
17,90,0.018932,1,0.018932,0.018932,0.018932,0.0163648,1,0.0163648,0.0163648,0.0163648,0.0118168,1,0.0118168,0.0118168,0.0118168
17,90,0.00925493,1,0.00925493,0.00925493,0.00925493,0.00696635,1,0.00696635,0.00696635,0.00696635,0.00605179,1,0.00605179,0.00605179,0.00605179
17,90,0.0103015,1,0.0103015,0.0103015,0.0103015,0.0080843,1,0.0080843,0.0080843,0.0080843,0.00694543,1,0.00694543,0.00694543,0.00694543
17,90,0.010489,1,0.010489,0.010489,0.010489,0.00612508,1,0.00612508,0.00612508,0.00612508,0.0030351,1,0.0030351,0.0030351,0.0030351
17,90,0.0129117,1,0.0129117,0.0129117,0.0129117,0.0111292,1,0.0111292,0.0111292,0.0111292,0.00995543,1,0.00995543,0.00995543,0.00995543
17,90,0.0143156,1,0.0143156,0.0143156,0.0143156,0.0101007,1,0.0101007,0.0101007,0.0101007,0.00617226,1,0.00617226,0.00617226,0.00617226
17,90,0.0208,1,0.0208,0.0208,0.0208,0.0168761,1,0.0168761,0.0168761,0.0168761,0.00860702,1,0.00860702,0.00860702,0.00860702
17,90,0.0172708,1,0.0172708,0.0172708,0.0172708,0.0119187,1,0.0119187,0.0119187,0.0119187,0.00766058,1,0.00766058,0.00766058,0.00766058
17,90,0.0139754,1,0.0139754,0.0139754,0.0139754,0.0114273,1,0.0114273,0.0114273,0.0114273,0.00806847,1,0.00806847,0.00806847,0.00806847
17,90,0.0208911,1,0.0208911,0.0208911,0.0208911,0.0188805,1,0.0188805,0.0188805,0.0188805,0.0147944,1,0.0147944,0.0147944,0.0147944
17,90,0.0122054,1,0.0122054,0.0122054,0.0122054,0.00847031,1,0.00847031,0.00847031,0.00847031,0.00290888,1,0.00290888,0.00290888,0.00290888
17,90,0.0124464,1,0.0124464,0.0124464,0.0124464,0.00850382,1,0.00850382,0.00850382,0.00850382,0.00534736,1,0.00534736,0.00534736,0.00534736
17,90,0.0209714,1,0.0209714,0.0209714,0.0209714,0.018708,1,0.018708,0.018708,0.018708,0.0119459,1,0.0119459,0.0119459,0.0119459
17,90,0.0213697,1,0.0213697,0.0213697,0.0213697,0.0182789,1,0.0182789,0.0182789,0.0182789,0.00961591,1,0.00961591,0.00961591,0.00961591
17,90,0.0187775,1,0.0187775,0.0187775,0.0187775,0.016342,1,0.016342,0.016342,0.016342,0.0127065,1,0.0127065,0.0127065,0.0127065
17,90,0.0101597,1,0.0101597,0.0101597,0.0101597,0.00601464,1,0.00601464,0.00601464,0.00601464,0.00258492,1,0.00258492,0.00258492,0.00258492
17,90,0.0130106,1,0.0130106,0.0130106,0.0130106,0.00908439,1,0.00908439,0.00908439,0.00908439,0.00561335,1,0.00561335,0.00561335,0.00561335
17,90,0.0383481,1,0.0383481,0.0383481,0.0383481,0.0359326,1,0.0359326,0.0359326,0.0359326,0.0279509,1,0.0279509,0.0279509,0.0279509
17,90,0.0136383,1,0.0136383,0.0136383,0.0136383,0.0111512,1,0.0111512,0.0111512,0.0111512,0.00839357,1,0.00839357,0.00839357,0.00839357
17,90,0.0204265,1,0.0204265,0.0204265,0.0204265,0.0181184,1,0.0181184,0.0181184,0.0181184,0.012853,1,0.012853,0.012853,0.012853
17,90,0.00824039,1,0.00824039,0.00824039,0.00824039,0.00474089,1,0.00474089,0.00474089,0.00474089,0.00242414,1,0.00242414,0.00242414,0.00242414
17,90,0.0482867,1,0.0482867,0.0482867,0.0482867,0.0454234,1,0.0454234,0.0454234,0.0454234,0.0379139,1,0.0379139,0.0379139,0.0379139
