n,p,quick_total,quick_count,quick_mean,quick_min,quick_max,wang_total,wang_count,wang_mean,wang_min,wang_max,zykov_total,zykov_count,zykov_mean,zykov_min,zykov_max
16,30,0.0435898,1,0.0435898,0.0435898,0.0435898,0.0401607,1,0.0401607,0.0401607,0.0401607,0.0330283,1,0.0330283,0.0330283,0.0330283
16,30,0.667689,1,0.667689,0.667689,0.667689,0.658527,1,0.658527,0.658527,0.658527,0.640574,1,0.640574,0.640574,0.640574
16,30,0.388599,1,0.388599,0.388599,0.388599,0.387035,1,0.387035,0.387035,0.387035,0.381026,1,0.381026,0.381026,0.381026
16,30,0.0306159,1,0.0306159,0.0306159,0.0306159,0.0244323,1,0.0244323,0.0244323,0.0244323,0.00618397,1,0.00618397,0.00618397,0.00618397
16,30,0.0191027,1,0.0191027,0.0191027,0.0191027,0.0161684,1,0.0161684,0.0161684,0.0161684,0.0106461,1,0.0106461,0.0106461,0.0106461
16,30,0.0459598,1,0.0459598,0.0459598,0.0459598,0.0408567,1,0.0408567,0.0408567,0.0408567,0.0180268,1,0.0180268,0.0180268,0.0180268
16,30,0.695177,1,0.695177,0.695177,0.695177,0.694046,1,0.694046,0.694046,0.694046,0.689077,1,0.689077,0.689077,0.689077
16,30,0.0663808,1,0.0663808,0.0663808,0.0663808,0.0643836,1,0.0643836,0.0643836,0.0643836,0.0516492,1,0.0516492,0.0516492,0.0516492
16,30,0.556014,1,0.556014,0.556014,0.556014,0.553581,1,0.553581,0.553581,0.553581,0.535577,1,0.535577,0.535577,0.535577
16,30,0.105692,1,0.105692,0.105692,0.105692,0.104235,1,0.104235,0.104235,0.104235,0.0981423,1,0.0981423,0.0981423,0.0981423
16,30,0.0515767,1,0.0515767,0.0515767,0.0515767,0.0444159,1,0.0444159,0.0444159,0.0444159,0.0172656,1,0.0172656,0.0172656,0.0172656
16,30,0.028667,1,0.028667,0.028667,0.028667,0.026954,1,0.026954,0.026954,0.026954,0.0216386,1,0.0216386,0.0216386,0.0216386
16,30,0.00888779,1,0.00888779,0.00888779,0.00888779,0.00632442,1,0.00632442,0.00632442,0.00632442,0.000570865,1,0.000570865,0.000570865,0.000570865
16,30,0.0277799,1,0.0277799,0.0277799,0.0277799,0.0231676,1,0.0231676,0.0231676,0.0231676,0.0133911,1,0.0133911,0.0133911,0.0133911
16,30,0.0319032,1,0.0319032,0.0319032,0.0319032,0.0290382,1,0.0290382,0.0290382,0.0290382,0.0217721,1,0.0217721,0.0217721,0.0217721
16,30,0.0640821,1,0.0640821,0.0640821,0.0640821,0.0562271,1,0.0562271,0.0562271,0.0562271,0.0275439,1,0.0275439,0.0275439,0.0275439
16,30,0.0546462,1,0.0546462,0.0546462,0.0546462,0.0492802,1,0.0492802,0.0492802,0.0492802,0.0260223,1,0.0260223,0.0260223,0.0260223
16,30,0.023205,1,0.023205,0.023205,0.023205,0.0175755,1,0.0175755,0.0175755,0.0175755,0.00402368,1,0.00402368,0.00402368,0.00402368
16,30,1.88034,1,1.88034,1.88034,1.88034,1.87938,1,1.87938,1.87938,1.87938,1.87647,1,1.87647,1.87647,1.87647
16,30,2.80357,1,2.80357,2.80357,2.80357,2.80056,1,2.80056,2.80056,2.80056,2.79571,1,2.79571,2.79571,2.79571
16,30,0.14103,1,0.14103,0.14103,0.14103,0.139109,1,0.139109,0.139109,0.139109,0.107182,1,0.107182,0.107182,0.107182
16,30,0.757833,1,0.757833,0.757833,0.757833,0.756405,1,0.756405,0.756405,0.756405,0.743883,1,0.743883,0.743883,0.743883
16,30,0.0352997,1,0.0352997,0.0352997,0.0352997,0.0285665,1,0.0285665,0.0285665,0.0285665,0.0091315,1,0.0091315,0.0091315,0.0091315
