n,p,quick_total,quick_count,quick_mean,quick_min,quick_max,wang_total,wang_count,wang_mean,wang_min,wang_max,zykov_total,zykov_count,zykov_mean,zykov_min,zykov_max
10,80,0.00160337,1,0.00160337,0.00160337,0.00160337,0.00102202,1,0.00102202,0.00102202,0.00102202,0.000491501,1,0.000491501,0.000491501,0.000491501
10,80,0.00147128,1,0.00147128,0.00147128,0.00147128,0.000797872,1,0.000797872,0.000797872,0.000797872,0.000314769,1,0.000314769,0.000314769,0.000314769
10,80,0.00209137,1,0.00209137,0.00209137,0.00209137,0.00155679,1,0.00155679,0.00155679,0.00155679,0.00104124,1,0.00104124,0.00104124,0.00104124
10,80,0.0013126,1,0.0013126,0.0013126,0.0013126,0.00073646,1,0.00073646,0.00073646,0.00073646,0.000358099,1,0.000358099,0.000358099,0.000358099
10,80,0.00394115,1,0.00394115,0.00394115,0.00394115,0.00342723,1,0.00342723,0.00342723,0.00342723,0.00296685,1,0.00296685,0.00296685,0.00296685
10,80,0.00145672,1,0.00145672,0.00145672,0.00145672,0.000862641,1,0.000862641,0.000862641,0.000862641,0.000426961,1,0.000426961,0.000426961,0.000426961
10,80,0.00145439,1,0.00145439,0.00145439,0.00145439,0.000935696,1,0.000935696,0.000935696,0.000935696,0.000355616,1,0.000355616,0.000355616,0.000355616
10,80,0.00166139,1,0.00166139,0.00166139,0.00166139,0.00122069,1,0.00122069,0.00122069,0.00122069,0.000872378,1,0.000872378,0.000872378,0.000872378
10,80,0.00181573,1,0.00181573,0.00181573,0.00181573,0.00111153,1,0.00111153,0.00111153,0.00111153,0.000425381,1,0.000425381,0.000425381,0.000425381
10,80,0.00265966,1,0.00265966,0.00265966,0.00265966,0.00228444,1,0.00228444,0.00228444,0.00228444,0.00173931,1,0.00173931,0.00173931,0.00173931
10,80,0.00223819,1,0.00223819,0.00223819,0.00223819,0.00182496,1,0.00182496,0.00182496,0.00182496,0.00151304,1,0.00151304,0.00151304,0.00151304
10,80,0.00173362,1,0.00173362,0.00173362,0.00173362,0.00136404,1,0.00136404,0.00136404,0.00136404,0.000962209,1,0.000962209,0.000962209,0.000962209
10,80,0.00183151,1,0.00183151,0.00183151,0.00183151,0.00128095,1,0.00128095,0.00128095,0.00128095,0.000738741,1,0.000738741,0.000738741,0.000738741
10,80,0.00305719,1,0.00305719,0.00305719,0.00305719,0.00192563,1,0.00192563,0.00192563,0.00192563,0.00104343,1,0.00104343,0.00104343,0.00104343
10,80,0.00186429,1,0.00186429,0.00186429,0.00186429,0.00138748,1,0.00138748,0.00138748,0.00138748,0.00107641,1,0.00107641,0.00107641,0.00107641
10,80,0.00223131,1,0.00223131,0.00223131,0.00223131,0.00154662,1,0.00154662,0.00154662,0.00154662,0.000773187,1,0.000773187,0.000773187,0.000773187
10,80,0.00204718,1,0.00204718,0.00204718,0.00204718,0.00120273,1,0.00120273,0.00120273,0.00120273,0.000423306,1,0.000423306,0.000423306,0.000423306
10,80,0.00220509,1,0.00220509,0.00220509,0.00220509,0.00176973,1,0.00176973,0.00176973,0.00176973,0.00138575,1,0.00138575,0.00138575,0.00138575
