n,p,quick_total,quick_count,quick_mean,quick_min,quick_max,wang_total,wang_count,wang_mean,wang_min,wang_max,zykov_total,zykov_count,zykov_mean,zykov_min,zykov_max
20,50,4.13093,1,4.13093,4.13093,4.13093,4.0172,1,4.0172,4.0172,4.0172,3.88384,1,3.88384,3.88384,3.88384
20,50,0.319873,1,0.319873,0.319873,0.319873,0.240683,1,0.240683,0.240683,0.240683,0.0099516,1,0.0099516,0.0099516,0.0099516
20,50,0.594401,1,0.594401,0.594401,0.594401,0.476785,1,0.476785,0.476785,0.476785,0.0778756,1,0.0778756,0.0778756,0.0778756
20,50,12.149,1,12.149,12.149,12.149,12.1007,1,12.1007,12.1007,12.1007,11.9343,1,11.9343,11.9343,11.9343
20,50,8.68071,1,8.68071,8.68071,8.68071,8.63701,1,8.63701,8.63701,8.63701,8.55315,1,8.55315,8.55315,8.55315
20,50,0.328301,1,0.328301,0.328301,0.328301,0.264263,1,0.264263,0.264263,0.264263,0.0841807,1,0.0841807,0.0841807,0.0841807
20,50,0.812922,1,0.812922,0.812922,0.812922,0.622844,1,0.622844,0.622844,0.622844,0.213414,1,0.213414,0.213414,0.213414
20,50,0.283335,1,0.283335,0.283335,0.283335,0.27803,1,0.27803,0.27803,0.27803,0.238716,1,0.238716,0.238716,0.238716
20,50,3.76972,1,3.76972,3.76972,3.76972,3.76715,1,3.76715,3.76715,3.76715,3.45019,1,3.45019,3.45019,3.45019
20,50,0.790622,1,0.790622,0.790622,0.790622,0.681132,1,0.681132,0.681132,0.681132,0.512989,1,0.512989,0.512989,0.512989
20,50,0.283587,1,0.283587,0.283587,0.283587,0.238006,1,0.238006,0.238006,0.238006,0.0797247,1,0.0797247,0.0797247,0.0797247
20,50,0.176746,1,0.176746,0.176746,0.176746,0.137492,1,0.137492,0.137492,0.137492,0.00404967,1,0.00404967,0.00404967,0.00404967
20,50,0.0860183,1,0.0860183,0.0860183,0.0860183,0.057956,1,0.057956,0.057956,0.057956,0.0175852,1,0.0175852,0.0175852,0.0175852
20,50,5.1217,1,5.1217,5.1217,5.1217,5.0326,1,5.0326,5.0326,5.0326,4.82724,1,4.82724,4.82724,4.82724
20,50,2.2533,1,2.2533,2.2533,2.2533,2.25132,1,2.25132,2.25132,2.25132,2.2221,1,2.2221,2.2221,2.2221
20,50,0.629268,1,0.629268,0.629268,0.629268,0.608571,1,0.608571,0.608571,0.608571,0.526055,1,0.526055,0.526055,0.526055
20,50,6.88346,1,6.88346,6.88346,6.88346,6.67162,1,6.67162,6.67162,6.67162,6.2719,1,6.2719,6.2719,6.2719
20,50,0.168832,1,0.168832,0.168832,0.168832,0.0990353,1,0.0990353,0.0990353,0.0990353,0.0104408,1,0.0104408,0.0104408,0.0104408
20,50,0.664544,1,0.664544,0.664544,0.664544,0.66196,1,0.66196,0.66196,0.66196,0.635582,1,0.635582,0.635582,0.635582
20,50,1.73994,1,1.73994,1.73994,1.73994,1.56799,1,1.56799,1.56799,1.56799,1.33661,1,1.33661,1.33661,1.33661
20,50,0.864565,1,0.864565,0.864565,0.864565,0.859686,1,0.859686,0.859686,0.859686,0.384855,1,0.384855,0.384855,0.384855
20,50,0.482194,1,0.482194,0.482194,0.482194,0.464055,1,0.464055,0.464055,0.464055,0.340398,1,0.340398,0.340398,0.340398
20,50,6.34148,1,6.34148,6.34148,6.34148,6.33844,1,6.33844,6.33844,6.33844,6.29229,1,6.29229,6.29229,6.29229
20,50,17.2694,1,17.2694,17.2694,17.2694,17.2482,1,17.2482,17.2482,17.2482,17.062,1,17.062,17.062,17.062
20,50,0.917675,1,0.917675,0.917675,0.917675,0.904546,1,0.904546,0.904546,0.904546,0.530687,1,0.530687,0.530687,0.530687
20,50,4.42314,1,4.42314,4.42314,4.42314,4.42016,1,4.42016,4.42016,4.42016,4.29922,1,4.29922,4.29922,4.29922
20,50,0.719504,1,0.719504,0.719504,0.719504,0.644495,1,0.644495,0.644495,0.644495,0.499583,1,0.499583,0.499583,0.499583
20,50,0.143516,1,0.143516,0.143516,0.143516,0.115834,1,0.115834,0.115834,0.115834,0.0224816,1,0.0224816,0.0224816,0.0224816
20,50,0.218323,1,0.218323,0.218323,0.218323,0.209707,1,0.209707,0.209707,0.209707,0.0956412,1,0.0956412,0.0956412,0.0956412
20,50,0.36002,1,0.36002,0.36002,0.36002,0.255,1,0.255,0.255,0.255,0.138345,1,0.138345,0.138345,0.138345
20,50,1.60648,1,1.60648,1.60648,1.60648,1.56461,1,1.56461,1.56461,1.56461,1.12255,1,1.12255,1.12255,1.12255
20,50,4.62711,1,4.62711,4.62711,4.62711,4.60965,1,4.60965,4.60965,4.60965,4.49075,1,4.49075,4.49075,4.49075
20,50,3.05973,1,3.05973,3.05973,3.05973,3.01686,1,3.01686,3.01686,3.01686,2.80762,1,2.80762,2.80762,2.80762
20,50,1.74894,1,1.74894,1.74894,1.74894,1.74495,1,1.74495,1.74495,1.74495,1.67167,1,1.67167,1.67167,1.67167
20,50,0.0548582,1,0.0548582,0.0548582,0.0548582,0.0487223,1,0.0487223,0.0487223,0.0487223,0.00270285,1,0.00270285,0.00270285,0.00270285
20,50,0.91509,1,0.91509,0.91509,0.91509,0.906113,1,0.906113,0.906113,0.906113,0.609206,1,0.609206,0.609206,0.609206
20,50,59.749,1,59.749,59.749,59.749,59.7225,1,59.7225,59.7225,59.7225,59.5655,1,59.5655,59.5655,59.5655
20,50,0.735238,1,0.735238,0.735238,0.735238,0.707716,1,0.707716,0.707716,0.707716,0.598576,1,0.598576,0.598576,0.598576
20,50,0.0782529,1,0.0782529,0.0782529,0.0782529,0.064201,1,0.064201,0.064201,0.064201,0.0107471,1,0.0107471,0.0107471,0.0107471
20,50,0.237476,1,0.237476,0.237476,0.237476,0.220274,1,0.220274,0.220274,0.220274,0.164237,1,0.164237,0.164237,0.164237
20,50,0.968469,1,0.968469,0.968469,0.968469,0.659345,1,0.659345,0.659345,0.659345,0.213379,1,0.213379,0.213379,0.213379
20,50,5.39956,1,5.39956,5.39956,5.39956,5.37289,1,5.37289,5.37289,5.37289,5.04261,1,5.04261,5.04261,5.04261
20,50,0.453135,1,0.453135,0.453135,0.453135,0.449409,1,0.449409,0.449409,0.449409,0.227085,1,0.227085,0.227085,0.227085
20,50,12.977,1,12.977,12.977,12.977,12.7076,1,12.7076,12.7076,12.7076,12.2792,1,12.2792,12.2792,12.2792
20,50,0.355567,1,0.355567,0.355567,0.355567,0.34024,1,0.34024,0.34024,0.34024,0.308995,1,0.308995,0.308995,0.308995
20,50,1.47984,1,1.47984,1.47984,1.47984,1.47678,1,1.47678,1.47678,1.47678,1.38636,1,1.38636,1.38636,1.38636
20,50,0.554595,1,0.554595,0.554595,0.554595,0.428252,1,0.428252,0.428252,0.428252,0.340126,1,0.340126,0.340126,0.340126
20,50,0.26974,1,0.26974,0.26974,0.26974,0.229034,1,0.229034,0.229034,0.229034,0.0259317,1,0.0259317,0.0259317,0.0259317
20,50,0.689548,1,0.689548,0.689548,0.689548,0.632747,1,0.632747,0.632747,0.632747,0.521107,1,0.521107,0.521107,0.521107
20,50,6.26431,1,6.26431,6.26431,6.26431,6.02439,1,6.02439,6.02439,6.02439,5.87212,1,5.87212,5.87212,5.87212
20,50,2.6847,1,2.6847,2.6847,2.6847,2.67141,1,2.67141,2.67141,2.67141,2.51717,1,2.51717,2.51717,2.51717
20,50,1.20011,1,1.20011,1.20011,1.20011,1.19274,1,1.19274,1.19274,1.19274,1.13598,1,1.13598,1.13598,1.13598
20,50,0.895311,1,0.895311,0.895311,0.895311,0.826798,1,0.826798,0.826798,0.826798,0.622823,1,0.622823,0.622823,0.622823
20,50,1.34592,1,1.34592,1.34592,1.34592,1.33367,1,1.33367,1.33367,1.33367,1.26925,1,1.26925,1.26925,1.26925
20,50,0.399374,1,0.399374,0.399374,0.399374,0.334819,1,0.334819,0.334819,0.334819,0.145554,1,0.145554,0.145554,0.145554
20,50,0.822205,1,0.822205,0.822205,0.822205,0.783256,1,0.783256,0.783256,0.783256,0.642013,1,0.642013,0.642013,0.642013
20,50,0.260535,1,0.260535,0.260535,0.260535,0.213682,1,0.213682,0.213682,0.213682,0.118992,1,0.118992,0.118992,0.118992
20,50,1.18497,1,1.18497,1.18497,1.18497,1.1679,1,1.1679,1.1679,1.1679,0.908704,1,0.908704,0.908704,0.908704
20,50,2.32676,1,2.32676,2.32676,2.32676,2.32429,1,2.32429,2.32429,2.32429,2.12657,1,2.12657,2.12657,2.12657
20,50,1.63922,1,1.63922,1.63922,1.63922,1.61136,1,1.61136,1.61136,1.61136,1.37096,1,1.37096,1.37096,1.37096
20,50,5.42191,1,5.42191,5.42191,5.42191,5.04926,1,5.04926,5.04926,5.04926,4.81874,1,4.81874,4.81874,4.81874
20,50,14.149,1,14.149,14.149,14.149,14.1407,1,14.1407,14.1407,14.1407,13.9776,1,13.9776,13.9776,13.9776
20,50,1.28636,1,1.28636,1.28636,1.28636,1.25355,1,1.25355,1.25355,1.25355,1.05864,1,1.05864,1.05864,1.05864
20,50,0.747048,1,0.747048,0.747048,0.747048,0.741574,1,0.741574,0.741574,0.741574,0.59857,1,0.59857,0.59857,0.59857
20,50,0.849606,1,0.849606,0.849606,0.849606,0.843441,1,0.843441,0.843441,0.843441,0.673949,1,0.673949,0.673949,0.673949
20,50,0.4027,1,0.4027,0.4027,0.4027,0.398211,1,0.398211,0.398211,0.398211,0.252266,1,0.252266,0.252266,0.252266
20,50,0.161398,1,0.161398,0.161398,0.161398,0.148619,1,0.148619,0.148619,0.148619,0.124468,1,0.124468,0.124468,0.124468
20,50,1.72196,1,1.72196,1.72196,1.72196,1.57467,1,1.57467,1.57467,1.57467,1.39958,1,1.39958,1.39958,1.39958
20,50,8.20969,1,8.20969,8.20969,8.20969,8.09867,1,8.09867,8.09867,8.09867,7.78395,1,7.78395,7.78395,7.78395
20,50,0.739453,1,0.739453,0.739453,0.739453,0.603566,1,0.603566,0.603566,0.603566,0.495596,1,0.495596,0.495596,0.495596
20,50,0.127076,1,0.127076,0.127076,0.127076,0.120488,1,0.120488,0.120488,0.120488,0.101978,1,0.101978,0.101978,0.101978
20,50,0.554931,1,0.554931,0.554931,0.554931,0.549062,1,0.549062,0.549062,0.549062,0.485472,1,0.485472,0.485472,0.485472
20,50,0.130662,1,0.130662,0.130662,0.130662,0.107867,1,0.107867,0.107867,0.107867,0.0898445,1,0.0898445,0.0898445,0.0898445
20,50,0.512259,1,0.512259,0.512259,0.512259,0.4366,1,0.4366,0.4366,0.4366,0.1871,1,0.1871,0.1871,0.1871
20,50,1.23665,1,1.23665,1.23665,1.23665,1.22881,1,1.22881,1.22881,1.22881,0.80156,1,0.80156,0.80156,0.80156
20,50,1.70119,1,1.70119,1.70119,1.70119,1.44537,1,1.44537,1.44537,1.44537,0.537668,1,0.537668,0.537668,0.537668
20,50,0.476058,1,0.476058,0.476058,0.476058,0.320922,1,0.320922,0.320922,0.320922,0.10935,1,0.10935,0.10935,0.10935
20,50,2.82394,1,2.82394,2.82394,2.82394,2.81718,1,2.81718,2.81718,2.81718,2.77918,1,2.77918,2.77918,2.77918
20,50,0.259928,1,0.259928,0.259928,0.259928,0.175709,1,0.175709,0.175709,0.175709,0.0164412,1,0.0164412,0.0164412,0.0164412
20,50,8.92053,1,8.92053,8.92053,8.92053,8.91686,1,8.91686,8.91686,8.91686,8.78319,1,8.78319,8.78319,8.78319
20,50,5.04797,1,5.04797,5.04797,5.04797,4.80428,1,4.80428,4.80428,4.80428,4.53973,1,4.53973,4.53973,4.53973
20,50,1.61993,1,1.61993,1.61993,1.61993,1.6012,1,1.6012,1.6012,1.6012,1.492,1,1.492,1.492,1.492
20,50,4.11655,1,4.11655,4.11655,4.11655,4.11199,1,4.11199,4.11199,4.11199,3.86338,1,3.86338,3.86338,3.86338
20,50,4.05379,1,4.05379,4.05379,4.05379,4.01327,1,4.01327,4.01327,4.01327,3.85645,1,3.85645,3.85645,3.85645
20,50,0.55273,1,0.55273,0.55273,0.55273,0.536449,1,0.536449,0.536449,0.536449,0.450565,1,0.450565,0.450565,0.450565
20,50,0.176396,1,0.176396,0.176396,0.176396,0.116867,1,0.116867,0.116867,0.116867,0.0132322,1,0.0132322,0.0132322,0.0132322
20,50,0.317221,1,0.317221,0.317221,0.317221,0.22124,1,0.22124,0.22124,0.22124,0.0834694,1,0.0834694,0.0834694,0.0834694
20,50,0.267594,1,0.267594,0.267594,0.267594,0.247657,1,0.247657,0.247657,0.247657,0.000847707,1,0.000847707,0.000847707,0.000847707
20,50,2.26576,1,2.26576,2.26576,2.26576,2.24886,1,2.24886,2.24886,2.24886,1.94984,1,1.94984,1.94984,1.94984
20,50,4.12435,1,4.12435,4.12435,4.12435,4.11912,1,4.11912,4.11912,4.11912,3.68649,1,3.68649,3.68649,3.68649
20,50,6.44044,1,6.44044,6.44044,6.44044,6.43063,1,6.43063,6.43063,6.43063,6.24801,1,6.24801,6.24801,6.24801
20,50,18.2221,1,18.2221,18.2221,18.2221,18.2192,1,18.2192,18.2192,18.2192,18.1379,1,18.1379,18.1379,18.1379
20,50,2.86392,1,2.86392,2.86392,2.86392,2.85936,1,2.85936,2.85936,2.85936,2.59496,1,2.59496,2.59496,2.59496
20,50,0.251348,1,0.251348,0.251348,0.251348,0.183378,1,0.183378,0.183378,0.183378,0.00994028,1,0.00994028,0.00994028,0.00994028
