n,p,quick_total,quick_count,quick_mean,quick_min,quick_max,wang_total,wang_count,wang_mean,wang_min,wang_max,zykov_total,zykov_count,zykov_mean,zykov_min,zykov_max
22,20,0.269213,1,0.269213,0.269213,0.269213,0.248485,1,0.248485,0.248485,0.248485,0.138402,1,0.138402,0.138402,0.138402
22,20,1.91513,1,1.91513,1.91513,1.91513,1.89098,1,1.89098,1.89098,1.89098,1.79139,1,1.79139,1.79139,1.79139
22,20,9.95927,1,9.95927,9.95927,9.95927,9.9471,1,9.9471,9.9471,9.9471,9.82041,1,9.82041,9.82041,9.82041
22,20,2.21272,1,2.21272,2.21272,2.21272,2.18491,1,2.18491,2.18491,2.18491,1.83676,1,1.83676,1.83676,1.83676
22,20,1.85803,1,1.85803,1.85803,1.85803,1.84026,1,1.84026,1.84026,1.84026,1.73408,1,1.73408,1.73408,1.73408
22,20,1.23101,1,1.23101,1.23101,1.23101,1.20684,1,1.20684,1.20684,1.20684,0.969053,1,0.969053,0.969053,0.969053
22,20,18.4,1,18.4,18.4,18.4,18.3956,1,18.3956,18.3956,18.3956,18.3558,1,18.3558,18.3558,18.3558
22,20,0.453844,1,0.453844,0.453844,0.453844,0.427276,1,0.427276,0.427276,0.427276,0.312716,1,0.312716,0.312716,0.312716
22,20,1.38676,1,1.38676,1.38676,1.38676,1.35193,1,1.35193,1.35193,1.35193,1.14062,1,1.14062,1.14062,1.14062
22,20,0.757262,1,0.757262,0.757262,0.757262,0.723439,1,0.723439,0.723439,0.723439,0.439899,1,0.439899,0.439899,0.439899
22,20,1.87518,1,1.87518,1.87518,1.87518,1.86721,1,1.86721,1.86721,1.86721,1.70271,1,1.70271,1.70271,1.70271
22,20,1.91709,1,1.91709,1.91709,1.91709,1.88901,1,1.88901,1.88901,1.88901,1.43565,1,1.43565,1.43565,1.43565
22,20,34.1205,1,34.1205,34.1205,34.1205,34.1108,1,34.1108,34.1108,34.1108,33.9895,1,33.9895,33.9895,33.9895
22,20,518.814,1,518.814,518.814,518.814,518.745,1,518.745,518.745,518.745,518.562,1,518.562,518.562,518.562
22,20,12.981,1,12.981,12.981,12.981,12.9753,1,12.9753,12.9753,12.9753,12.8431,1,12.8431,12.8431,12.8431
22,20,0.102469,1,0.102469,0.102469,0.102469,0.0930956,1,0.0930956,0.0930956,0.0930956,0.0508345,1,0.0508345,0.0508345,0.0508345
22,20,0.900795,1,0.900795,0.900795,0.900795,0.891416,1,0.891416,0.891416,0.891416,0.802504,1,0.802504,0.802504,0.802504
22,20,0.744996,1,0.744996,0.744996,0.744996,0.70083,1,0.70083,0.70083,0.70083,0.336801,1,0.336801,0.336801,0.336801
22,20,3.8245,1,3.8245,3.8245,3.8245,3.7804,1,3.7804,3.7804,3.7804,3.60012,1,3.60012,3.60012,3.60012
22,20,36.1453,1,36.1453,36.1453,36.1453,36.1382,1,36.1382,36.1382,36.1382,35.993,1,35.993,35.993,35.993
22,20,6.52842,1,6.52842,6.52842,6.52842,6.50321,1,6.50321,6.50321,6.50321,6.2238,1,6.2238,6.2238,6.2238
22,20,0.45018,1,0.45018,0.45018,0.45018,0.435764,1,0.435764,0.435764,0.435764,0.308414,1,0.308414,0.308414,0.308414
22,20,0.0975551,1,0.0975551,0.0975551,0.0975551,0.0740896,1,0.0740896,0.0740896,0.0740896,0.0168222,1,0.0168222,0.0168222,0.0168222
22,20,4.26187,1,4.26187,4.26187,4.26187,4.2233,1,4.2233,4.2233,4.2233,4.03208,1,4.03208,4.03208,4.03208
22,20,1.262,1,1.262,1.262,1.262,1.22859,1,1.22859,1.22859,1.22859,1.05099,1,1.05099,1.05099,1.05099
22,20,11.9738,1,11.9738,11.9738,11.9738,11.9648,1,11.9648,11.9648,11.9648,11.8458,1,11.8458,11.8458,11.8458
22,20,0.648891,1,0.648891,0.648891,0.648891,0.602429,1,0.602429,0.602429,0.602429,0.475242,1,0.475242,0.475242,0.475242
22,20,0.907049,1,0.907049,0.907049,0.907049,0.884171,1,0.884171,0.884171,0.884171,0.757012,1,0.757012,0.757012,0.757012
22,20,1053.46,1,1053.46,1053.46,1053.46,1053.42,1,1053.42,1053.42,1053.42,1053.29,1,1053.29,1053.29,1053.29
22,20,1.23783,1,1.23783,1.23783,1.23783,1.22275,1,1.22275,1.22275,1.22275,1.01036,1,1.01036,1.01036,1.01036
22,20,6.27824,1,6.27824,6.27824,6.27824,6.26311,1,6.26311,6.26311,6.26311,6.12283,1,6.12283,6.12283,6.12283
22,20,5.52206,1,5.52206,5.52206,5.52206,5.50161,1,5.50161,5.50161,5.50161,5.34738,1,5.34738,5.34738,5.34738
22,20,0.820614,1,0.820614,0.820614,0.820614,0.789285,1,0.789285,0.789285,0.789285,0.518716,1,0.518716,0.518716,0.518716
22,20,18.6852,1,18.6852,18.6852,18.6852,18.6773,1,18.6773,18.6773,18.6773,18.5806,1,18.5806,18.5806,18.5806
