n,p,quick_total,quick_count,quick_mean,quick_min,quick_max,wang_total,wang_count,wang_mean,wang_min,wang_max,zykov_total,zykov_count,zykov_mean,zykov_min,zykov_max
21,40,0.540202,1,0.540202,0.540202,0.540202,0.475513,1,0.475513,0.475513,0.475513,0.295559,1,0.295559,0.295559,0.295559
21,40,0.43006,1,0.43006,0.43006,0.43006,0.360452,1,0.360452,0.360452,0.360452,0.148462,1,0.148462,0.148462,0.148462
21,40,0.263158,1,0.263158,0.263158,0.263158,0.253192,1,0.253192,0.253192,0.253192,0.116331,1,0.116331,0.116331,0.116331
21,40,0.483743,1,0.483743,0.483743,0.483743,0.424609,1,0.424609,0.424609,0.424609,0.033225,1,0.033225,0.033225,0.033225
21,40,46.4576,1,46.4576,46.4576,46.4576,45.8571,1,45.8571,45.8571,45.8571,44.9906,1,44.9906,44.9906,44.9906
21,40,6.23882,1,6.23882,6.23882,6.23882,6.17072,1,6.17072,6.17072,6.17072,5.70298,1,5.70298,5.70298,5.70298
21,40,0.257831,1,0.257831,0.257831,0.257831,0.251131,1,0.251131,0.251131,0.251131,0.160478,1,0.160478,0.160478,0.160478
21,40,1.5564,1,1.5564,1.5564,1.5564,1.52792,1,1.52792,1.52792,1.52792,1.35196,1,1.35196,1.35196,1.35196
21,40,7.88808,1,7.88808,7.88808,7.88808,7.88332,1,7.88332,7.88332,7.88332,7.7736,1,7.7736,7.7736,7.7736
21,40,9.16924,1,9.16924,9.16924,9.16924,9.1566,1,9.1566,9.1566,9.1566,8.66254,1,8.66254,8.66254,8.66254
21,40,5.35268,1,5.35268,5.35268,5.35268,5.33821,1,5.33821,5.33821,5.33821,5.08882,1,5.08882,5.08882,5.08882
21,40,30.5249,1,30.5249,30.5249,30.5249,30.2901,1,30.2901,30.2901,30.2901,29.9619,1,29.9619,29.9619,29.9619
21,40,4.36779,1,4.36779,4.36779,4.36779,4.32593,1,4.32593,4.32593,4.32593,3.98913,1,3.98913,3.98913,3.98913
